Date,Close,High,Low,Open,Volume,Daily_Return,Monthly Return,Yearly Return
2015-10-08,21.91516876220703,21.91516876220703,21.77008406159961,21.77008406159961,2000,,0.0,0.0
2015-10-09,21.87889862060547,21.907916391825022,21.80635557620005,21.907916391825022,4300,-0.002,-0.002,-0.002
2015-10-12,22.016725540161133,22.06750524525072,21.958691393824004,22.06750524525072,2300,0.006,0.005,0.005
2015-10-13,21.87889862060547,21.87889862060547,21.87889862060547,21.87889862060547,500,-0.006,-0.002,-0.002
2015-10-14,21.87889862060547,21.87889862060547,21.87889862060547,21.87889862060547,0,0.0,-0.002,-0.002
2015-10-15,21.8136043548584,21.8136043548584,21.784587974816755,21.784587974816755,2500,-0.003,-0.005,-0.005
2015-10-16,22.22855567932129,22.24161312330269,22.195186348336907,22.195186348336907,400,0.019,0.014,0.014
2015-10-19,22.488252639770508,22.49550708085277,22.270624941875155,22.270624941875155,2000,0.012,0.026,0.026
2015-10-20,22.510019302368164,22.74941035902387,22.481001533734325,22.74941035902387,3200,0.001,0.027,0.027
2015-10-21,22.528160095214844,22.528160095214844,22.528160095214844,22.528160095214844,400,0.001,0.028,0.028
2015-10-22,22.81324577331543,22.82412674390172,22.61665497183512,22.61883144268103,2200,0.013,0.041,0.041
2015-10-23,22.53904151916504,22.53904151916504,22.44473651399109,22.52670910266908,3500,-0.012,0.028,0.028
2015-10-26,22.56806182861328,22.5753162734631,22.508576211031112,22.508576211031112,600,0.001,0.03,0.03
2015-10-27,22.573862075805664,22.575313518056024,22.48826157412714,22.531786854269725,3400,0.0,0.03,0.03
2015-10-28,22.491884231567383,22.7276487770622,22.491884231567383,22.662360176268045,3200,-0.004,0.026,0.026
2015-10-29,22.594173431396484,22.594173431396484,22.495515486371502,22.510024373957325,3900,0.005,0.031,0.031
2015-10-30,22.451993942260746,22.451993942260746,22.451993942260746,22.451993942260746,200,-0.006,0.024,0.024
2015-11-02,22.451993942260746,22.451993942260746,22.451993942260746,22.451993942260746,100,0.0,0.0,0.024
2015-11-03,22.742156982421875,22.923513893950528,22.7203936549268,22.923513893950528,500,0.013,0.013,0.038
2015-11-04,22.647855758666992,22.865484932127856,22.647855758666992,22.865484932127856,1900,-0.004,0.009,0.033
2015-11-05,22.560800552368164,22.69137775283842,22.45198667985744,22.69137775283842,23800,-0.004,0.005,0.029
2015-11-06,21.7265567779541,22.03848947801537,21.7265567779541,22.03848947801537,9000,-0.037,-0.032,-0.009
2015-11-09,21.55245018005371,21.83826934321964,21.47265409660044,21.806350079652443,45500,-0.008,-0.04,-0.017
2015-11-10,21.78458595275879,21.842620091098443,21.65400879558382,21.842620091098443,27200,0.011,-0.03,-0.006
2015-11-11,21.860031127929688,21.95143458724194,21.75556884559308,21.838992835485808,27100,0.003,-0.026,-0.003
2015-11-12,21.7265567779541,21.820861755434336,21.661268184451128,21.661268184451128,63900,-0.006,-0.032,-0.009
2015-11-13,21.443641662597656,21.668525237829947,21.44074016221457,21.63225302393273,47700,-0.013,-0.045,-0.022
2015-11-16,21.421878814697266,21.487167413316023,21.421878814697266,21.421878814697266,4200,-0.001,-0.046,-0.023
2015-11-17,21.75556945800781,21.893401063452835,21.71204419763052,21.762823898677876,25700,0.016,-0.031,-0.007
2015-11-18,22.01310157775879,22.01310157775879,19.368918840679004,21.50167513900373,28600,0.012,-0.02,0.004
2015-11-19,22.132795333862305,22.16181171717714,22.060252300110296,22.060252300110296,3500,0.005,-0.014,0.01
2015-11-20,22.31415367126465,22.321408113473904,22.27788146021837,22.27788146021837,600,0.008,-0.006,0.018
2015-11-23,22.43022727966309,22.496965949929407,22.43022727966309,22.466498115636902,2400,0.005,-0.001,0.024
2015-11-24,22.089269638061523,22.50276312368105,22.089269638061523,22.50276312368105,2500,-0.015,-0.016,0.008
2015-11-25,22.089269638061523,22.089269638061523,22.089269638061523,22.089269638061523,0,0.0,-0.016,0.008
2015-11-27,22.256118774414062,22.256118774414062,22.256118774414062,22.256118774414062,0,0.008,-0.009,0.016
2015-11-30,22.306894302368164,22.48825116661506,22.28658242212567,22.48825116661506,1600,0.002,-0.006,0.018
2015-12-01,22.6761417388916,22.6761417388916,22.47374654344406,22.47374654344406,5600,0.017,0.0,0.035
2015-12-02,22.212596893310547,22.64785240856111,22.212596893310547,22.56805630204173,4400,-0.02,-0.02,0.014
2015-12-03,21.770078659057617,22.03123299244278,21.770078659057617,22.03123299244278,800,-0.02,-0.04,-0.007
2015-12-04,22.212596893310547,22.36493604691953,21.98771330896841,21.98771330896841,4400,0.02,-0.02,0.014
