Date,Close,High,Low,Open,Volume,Daily_Return,Monthly Return,Yearly Return
1998-12-22,14.626602172851562,14.626602172851562,14.577519615224544,14.577519615224544,600,,0.0,0.0
1998-12-23,14.881831169128418,14.92109721442955,14.73458349924918,14.73458349924918,900,0.017,0.017,0.017
1998-12-24,15.078158378601074,15.087974887962142,14.97017677562932,15.019259322434664,1400,0.013,0.031,0.031
1998-12-28,15.156692504882812,15.166509015572505,15.078160419365284,15.078160419365284,7400,0.005,0.036,0.036
1998-12-29,15.37265682220459,15.37265682220459,15.235225662874536,15.235225662874536,1400,0.014,0.051,0.051
1998-12-30,15.303933143615724,15.362832180730344,15.264667118872644,15.362832180730344,2800,-0.004,0.046,0.046
1998-12-31,15.43155574798584,15.43155574798584,15.274491567344764,15.303941101214964,33100,0.008,0.055,0.055
1999-01-04,15.215588569641112,15.6082489198254,15.215588569641112,15.451184779751683,6400,-0.014,0.0,0.0
1999-01-05,15.529723167419434,15.559172705663592,15.30394337421422,15.37265896345059,2000,0.021,0.021,0.021
1999-01-06,15.863484382629396,15.91256694569446,15.67697064298214,15.67697064298214,13500,0.021,0.043,0.043
1999-01-07,15.726043701171877,15.784942741251172,15.608245621013284,15.745676714531642,13100,-0.009,0.034,0.034
1999-01-08,15.843839645385742,15.863472656098734,15.598427011473325,15.686775559681791,11000,0.007,0.041,0.041
1999-01-11,15.696599006652832,15.80458061332774,15.627883438768796,15.80458061332774,2200,-0.009,0.032,0.032
1999-01-12,15.510087013244627,15.657334674762776,15.461004459405247,15.61806863169127,6500,-0.012,0.019,0.019
1999-01-13,15.11742877960205,15.30394251129844,15.078162730823864,15.097795755212957,1700,-0.025,-0.006,-0.006
1999-01-14,15.048710823059082,15.21559150407148,15.048710823059082,15.078160355002446,4100,-0.005,-0.011,-0.011
1999-01-15,15.303933143615724,15.343199168358804,15.12723603227186,15.12723603227186,4900,0.017,0.006,0.006
1999-01-19,15.274489402770996,15.4413700710532,15.146874774084608,15.4413700710532,10100,-0.002,0.004,0.004
1999-01-20,15.205771446228027,15.392285105026176,15.205771446228026,15.313753038163796,1700,-0.004,-0.001,-0.001
1999-01-21,15.078158378601074,15.166506962850688,15.068341869240005,15.166506962850688,2500,-0.008,-0.009,-0.009
1999-01-22,14.78366756439209,14.92109873696944,14.783667564392088,14.862199663007717,8700,-0.02,-0.028,-0.028
1999-01-25,15.029081344604492,15.029081344604492,14.832751085367336,14.85238411129105,4600,0.017,-0.012,-0.012
1999-01-26,15.029081344604492,15.029081344604492,15.029081344604492,15.029081344604492,0,0.0,-0.012,-0.012
1999-01-27,15.146869659423828,15.20576869892904,15.146869659423828,15.20576869892904,500,0.008,-0.005,-0.005
1999-01-28,15.16650676727295,15.195956294976392,15.048708656459178,15.097791202631583,1900,0.001,-0.003,-0.003
1999-01-29,15.26466178894043,15.333377308247556,15.048698728260886,15.225395777907783,109200,0.006,0.003,0.003
1999-02-01,15.284309387207031,15.39229102064266,15.28430938720703,15.39229102064266,2400,0.001,0.0,0.005
1999-02-02,15.16650676727295,15.195956294976392,14.989809601052292,15.17632327650743,20700,-0.008,-0.008,-0.003
1999-02-03,15.313753128051758,15.313753128051758,15.166505501820492,15.166505501820492,20100,0.01,0.002,0.006
1999-02-04,15.333392143249512,15.343208655505114,15.235227020693497,15.294126094227106,6100,0.001,0.003,0.008
1999-02-05,15.284309387207031,15.382474508512148,15.264676362946004,15.382474508512148,4300,-0.003,0.0,0.005
1999-02-08,15.333392143249512,15.39229121678312,15.166511434904288,15.39229121678312,2900,0.003,0.003,0.008
1999-02-09,15.12724494934082,15.30394216484253,15.12724494934082,15.30394216484253,4100,-0.013,-0.01,-0.006
1999-02-10,15.186145782470703,15.186145782470703,15.107613677583975,15.186145782470703,5400,0.004,-0.006,-0.002
1999-02-11,15.392289161682127,15.392289161682127,15.284307541287674,15.284307541287674,3500,0.014,0.007,0.012
1999-02-12,15.303933143615724,15.323566155987264,15.274483625058412,15.323566155987264,2600,-0.006,0.001,0.006
1999-02-16,15.382469177246094,15.411918703430995,15.372652668517794,15.402102194702694,3800,0.005,0.006,0.011
1999-02-17,15.382469177246094,15.549349825627194,15.254854563778194,15.254854563778194,5400,0.0,0.006,0.011
1999-02-18,15.382469177246094,15.411918703430995,15.245038055049896,15.284304089963095,4300,0.0,0.006,0.011
1999-02-19,15.480634689331056,15.5002677073264,15.313754036370606,15.313754036370606,2800,0.006,0.013,0.017
1999-02-22,15.716235160827637,15.716235160827637,15.49045539274579,15.49045539274579,6400,0.015,0.028,0.033
1999-02-23,15.706416130065918,15.735865660309791,15.618067539334296,15.667150089740751,5400,-0.001,0.028,0.032
1999-02-24,15.667152404785156,15.81440007776246,15.627886358657875,15.80458356623064,5300,-0.002,0.025,0.03
1999-02-25,15.353018760681152,15.441367334112185,15.25485367909112,15.441367334112185,3200,-0.02,0.004,0.009
1999-02-26,15.402109146118164,15.49045776454714,15.313760527689189,15.431558685594489,3400,0.003,0.008,0.012
1999-03-01,15.392289161682127,15.392289161682127,15.274491030342723,15.372656139792229,3200,-0.001,0.0,0.012
1999-03-02,15.26466178894043,15.46099184410365,15.264661788940428,15.431542335829166,47600,-0.008,-0.008,0.003
1999-03-03,15.17631721496582,15.382463826553323,15.146867699024748,15.382463826553323,13600,-0.006,-0.014,-0.003
1999-03-04,15.470817565917969,15.470817565917969,15.29412041097728,15.29412041097728,15700,0.019,0.005,0.017
1999-03-05,15.814395904541016,15.814395904541016,15.735863833010086,15.735863833010086,5200,0.022,0.027,0.039
1999-03-08,15.902751922607422,15.902751922607422,15.824219814347632,15.87330238201,1800,0.006,0.033,0.045
1999-03-09,15.981276512145996,16.030359056716467,15.892927931919145,15.90274444083324,1800,0.005,0.038,0.05
1999-03-10,15.951821327209473,16.00090385437012,15.853656272888184,15.922371810913088,2700,-0.002,0.036,0.048
