Date,Return
1998-12-31,0.567
1999-12-31,6.349
2000-12-31,28.558
2001-12-31,-6.773
2002-12-31,-11.1
2003-12-31,28.567
2004-12-31,11.06
2005-12-31,6.726
2006-12-31,17.983
2007-12-31,-18.411
2008-12-31,-53.986
2009-12-31,36.82
2010-12-31,14.478
2011-12-31,-13.252
2012-12-31,26.538
2013-12-31,31.44
2014-12-31,14.85
2015-12-31,-0.241
2016-12-31,21.976
2017-12-31,20.741
2018-12-31,-12.079
2019-12-31,28.881
2020-12-31,8.567
2021-12-31,31.652
2022-12-31,-8.217
2023-12-31,12.665
2024-12-31,27.567
