Date,Close,High,Low,Open,Volume,Daily_Return,Monthly Return,Yearly Return
1998-12-22,11.933961868286133,11.998079863548918,11.89388812124689,11.958006116509676,15200,,0.0,0.0
1998-12-23,12.18241024017334,12.18241024017334,11.95799741995962,11.974026907117745,67800,0.021,0.021,0.021
1998-12-24,12.118294715881348,12.214471658070885,12.102265225516426,12.214471658070885,12300,-0.005,0.015,0.015
1998-12-28,12.054174423217772,12.182410321337112,11.974026986893188,12.182410321337112,13500,-0.005,0.01,0.01
1998-12-29,12.174406051635742,12.174406051635742,11.974037288442265,12.086243795830612,22000,0.01,0.02,0.02
1998-12-30,11.990057945251465,12.16638232679928,11.982043200635657,12.16638232679928,21800,-0.015,0.005,0.005
1998-12-31,11.97403335571289,11.974033355712889,11.909915372549769,11.974033355712889,13000,-0.001,0.003,0.003
1999-01-04,11.966021537780762,12.182419783942905,11.94197728820719,11.94197728820719,28600,-0.001,0.0,0.0
1999-01-05,11.901893615722656,12.03814424970736,11.885864129371516,12.03814424970736,42700,-0.005,-0.005,-0.005
1999-01-06,12.29462432861328,12.310653825782268,11.958004888064549,12.038152373909483,56400,0.033,0.027,0.027
1999-01-07,12.23851490020752,12.3026328564627,12.094249498633364,12.294618111930804,72600,-0.005,0.023,0.023
1999-01-08,12.29462432861328,12.59918477482404,11.990063882402522,12.310653825782268,421100,0.005,0.027,0.027
1999-01-11,12.0621976852417,12.198448423214527,12.0221239387791,12.18241892462949,35000,-0.019,0.008,0.008
1999-01-12,11.877854347229004,12.102267249875707,11.861824854182812,12.054178770737128,89200,-0.015,-0.007,-0.007
1999-01-13,11.701528549194336,11.893882443153696,11.637410584541218,11.669469566867775,42400,-0.015,-0.022,-0.022
1999-01-14,11.477116584777832,11.733588463767282,11.477116584777834,11.66947049401992,70000,-0.019,-0.041,-0.041
1999-01-15,11.653440475463867,11.669469967177022,11.517189795902048,11.57329301689809,10700,0.015,-0.026,-0.026
1999-01-19,11.653440475463867,11.701528950603333,11.557263525184934,11.701528950603333,12800,0.0,-0.026,-0.026
1999-01-20,11.557263374328612,11.701528797863922,11.549248628576652,11.58932235733646,15800,-0.008,-0.034,-0.034
1999-01-21,11.653440475463867,11.749617425742798,11.54123403347178,11.557263525184934,23900,0.008,-0.026,-0.026
1999-01-22,11.58932399749756,11.701530453904866,11.573294503725084,11.66947146635992,19300,-0.006,-0.031,-0.031
