Date,Close,High,Low,Open,Volume,Daily_Return,Monthly Return,Yearly Return
2001-07-13,20.021652221679688,20.28070746442997,19.451179388829694,19.92519543202985,603300,,0.0,0.0
2001-07-16,18.86141967773437,19.71850656043626,18.86141967773437,19.663387707842244,180000,-0.058,-0.058,-0.058
2001-07-17,19.635831832885746,19.635831832885746,18.712603143332863,18.726382464184702,287100,0.041,-0.019,-0.019
2001-07-18,18.82283592224121,19.18385942562476,18.82283592224121,19.043308170342467,301800,-0.041,-0.06,-0.06
2001-07-19,19.62204933166504,20.0354351979868,19.62204933166504,19.95275770933406,405000,0.042,-0.02,-0.02
2001-07-20,19.52559280395508,19.539372122770832,19.22244305918259,19.22244305918259,360000,-0.005,-0.025,-0.025
2001-07-23,18.933067321777344,19.63582342282464,18.933067321777344,19.63582342282464,195300,-0.03,-0.054,-0.054
2001-07-24,18.42323303222656,18.8228396524553,18.409453711107258,18.8228396524553,150300,-0.027,-0.08,-0.08
2001-07-25,18.092517852783203,18.69881721776269,18.092517852783203,18.35432958731865,179100,-0.018,-0.096,-0.096
2001-07-26,19.773622512817383,19.966534526246964,18.82283387785279,18.89173203925447,281700,0.093,-0.012,-0.012
2001-07-27,20.231103897094727,20.44882123311279,19.980318088449685,19.980318088449685,121500,0.023,0.01,0.01
2001-07-30,20.36614227294922,20.54252006309081,20.198032388838243,20.335827143150905,7800,0.007,0.017,0.017
2001-07-31,20.36614227294922,20.77952811282903,20.36614227294922,20.77952811282903,152100,0.0,0.017,0.017
2001-08-01,21.427169799804688,21.68898002386327,21.151577102379168,21.151577102379168,28500,0.052,0.0,0.07
2001-08-02,21.840557098388672,22.033469160512627,21.81299688070628,21.964572558661978,64800,0.019,0.019,0.091
2001-08-03,21.56495857238769,21.84055121329846,21.42716540581573,21.84055121329846,9600,-0.013,0.006,0.077
2001-08-06,21.17913818359375,21.26181568081092,21.05512272623905,21.096460686376584,21900,-0.018,-0.012,0.058
2001-08-07,20.85118103027344,20.85118103027344,20.66929182986964,20.834646795285327,18600,-0.015,-0.027,0.041
2001-08-08,20.614171981811523,21.09645596007917,20.614171981811523,20.76299112807364,18900,-0.011,-0.038,0.03
2001-08-09,20.049211502075195,20.049211502075195,19.842518599991948,19.842518599991948,3000,-0.027,-0.064,0.001
2001-08-10,20.09054946899414,20.11810810211116,20.00787356964309,20.00787356964309,12600,0.002,-0.062,0.003
2001-08-13,20.57283592224121,20.61417387691798,20.42126184481784,20.531496390622557,24300,0.024,-0.04,0.028
2001-08-14,20.65551376342773,20.72441193268134,20.65551376342773,20.72441193268134,4200,0.004,-0.036,0.032
2001-08-15,19.8480281829834,20.3247991147366,19.8480281829834,20.3247991147366,6300,-0.039,-0.074,-0.009
2001-08-16,19.594491958618164,19.594491958618164,19.09842857163884,19.291340621685546,13500,-0.013,-0.086,-0.021
2001-08-17,18.90551376342773,19.29133941635667,18.90551376342773,19.29133941635667,1500,-0.035,-0.118,-0.056
2001-08-20,19.112207412719727,19.13976605104482,18.891735152235007,19.015750601639915,32700,0.011,-0.108,-0.045
2001-08-21,18.629919052124023,19.0984236800936,18.629919052124023,19.0984236800936,4200,-0.025,-0.131,-0.07
2001-08-22,19.208667755126957,19.208667755126957,18.602368138860676,18.792525301369544,8400,0.031,-0.104,-0.041
2001-08-23,19.30512237548828,19.56417769378295,19.272050745647977,19.321658190408435,3000,0.005,-0.099,-0.036
2001-08-24,20.137401580810547,20.242126285090453,19.566930272711,19.641338271076417,1200,0.043,-0.06,0.006
2001-08-27,20.58662223815918,20.77677941741653,20.25591375750674,20.25591375750674,12300,0.022,-0.039,0.028
2001-08-28,20.10433006286621,20.297242068751927,20.10433006286621,20.21456617063305,3000,-0.023,-0.062,0.004
2001-08-29,19.401580810546875,20.200792482689103,19.401580810546875,20.200792482689103,900,-0.035,-0.095,-0.031
2001-08-30,18.87794685363769,18.87794685363769,18.602357424567977,18.64369536584602,3600,-0.027,-0.119,-0.057
2001-08-31,18.97165298461914,19.1480307635829,18.740157938200078,18.740157938200078,6000,0.005,-0.115,-0.052
