Date,Close,High,Low,Open,Volume,Daily_Return,Monthly Return,Yearly Return
2001-07-17,9.745786666870115,9.76695580741178,9.745786666870115,9.76695580741178,1500,,0.0,0.0
2001-07-18,9.320467948913574,9.378204062422473,9.320467948913574,9.378204062422473,1000,-0.044,-0.044,-0.044
2001-07-19,9.189600944519045,9.189600944519045,9.189600944519045,9.189600944519045,500,-0.014,-0.057,-0.057
2001-07-20,9.068355560302734,9.068355560302734,9.01639351531782,9.01639351531782,250500,-0.013,-0.07,-0.07
2001-07-23,9.068355560302734,9.068355560302734,9.068355560302734,9.068355560302734,0,0.0,-0.07,-0.07
2001-07-24,8.958657264709473,8.958657264709473,8.87590232869559,8.87590232869559,250000,-0.012,-0.081,-0.081
2001-07-25,9.022165298461914,9.022165298461914,9.022165298461914,9.022165298461914,25000,0.007,-0.074,-0.074
2001-07-26,9.382052421569824,9.382052421569824,9.179977409628638,9.179977409628638,500000,0.04,-0.037,-0.037
2001-07-27,9.507144927978516,9.526389683207546,9.410918398780783,9.410918398780783,152000,0.013,-0.024,-0.024
2001-07-30,9.314697265625,9.314697265625,9.314697265625,9.314697265625,1500,-0.02,-0.044,-0.044
2001-07-31,9.48790168762207,9.48790168762207,9.370505989342316,9.370505989342316,26000,0.019,-0.026,-0.026
2001-08-01,9.410921096801758,9.612996131902614,9.410921096801758,9.555260931979202,103500,-0.008,0.0,-0.034
2001-08-02,9.564882278442385,9.697674882114386,9.564882278442385,9.689976427668038,257000,0.016,0.016,-0.019
2001-08-03,9.430169105529783,9.5648852170972,9.430169105529783,9.5648852170972,2000,-0.014,0.002,-0.032
2001-08-06,9.314697265625,9.343564871189724,9.314697265625,9.333942030106606,5500,-0.012,-0.01,-0.044
2001-08-07,9.314697265625,9.314697265625,9.314697265625,9.314697265625,0,0.0,-0.01,-0.044
2001-08-08,8.88167667388916,9.141487820865445,8.88167667388916,9.064506944209754,625500,-0.046,-0.056,-0.089
2001-08-09,8.795072555541992,8.795072555541992,8.698846015326307,8.698846015326307,3000,-0.01,-0.065,-0.098
2001-08-10,8.525638580322266,8.671902774111272,8.362054013135845,8.671902774111272,11000,-0.031,-0.094,-0.125
2001-08-13,8.525638580322266,8.525638580322266,8.525638580322266,8.525638580322266,0,0.0,-0.094,-0.125
2001-08-14,8.689224243164062,8.689224243164062,8.689224243164062,8.689224243164062,1000,0.019,-0.077,-0.108
2001-08-15,8.362052917480469,8.564127890604972,8.362052917480469,8.564127890604972,7500,-0.038,-0.111,-0.142
2001-08-16,8.208090782165527,8.208090782165527,8.056053464280682,8.056053464280682,981000,-0.018,-0.128,-0.158
2001-08-17,8.015640258789062,8.05413069186418,8.015640258789062,8.034885934168777,1500,-0.023,-0.148,-0.178
2001-08-20,8.015640258789062,8.015640258789062,8.015640258789062,8.015640258789062,0,0.0,-0.148,-0.178
2001-08-21,7.746206760406494,8.131111067959855,7.746206760406494,8.131111067959855,505500,-0.034,-0.177,-0.205
2001-08-22,7.717338562011719,7.717338562011719,7.715413260593205,7.717338562011719,3500,-0.004,-0.18,-0.208
2001-08-23,7.765453338623047,8.034887334800597,7.765453338623047,8.034887334800597,5500,0.006,-0.175,-0.203
2001-08-24,7.765453338623047,7.765453338623047,7.765453338623047,7.765453338623047,0,0.0,-0.175,-0.203
2001-08-27,8.265830039978027,8.265830039978027,8.09262260071169,8.09262260071169,25500,0.064,-0.122,-0.152
2001-08-28,8.011789321899414,8.011789321899414,8.011789321899414,8.011789321899414,489500,-0.031,-0.149,-0.178
2001-08-29,7.755830764770508,7.813565960750543,7.755830764770508,7.813565960750543,36500,-0.032,-0.176,-0.204
2001-08-30,7.445981979370117,7.445981979370117,7.430585988269447,7.430585988269447,6500,-0.04,-0.209,-0.236
2001-08-31,7.563378810882568,7.563378810882568,7.563378810882568,7.563378810882568,5000,0.016,-0.196,-0.224
2001-09-04,7.563378810882568,7.563378810882568,7.563378810882568,7.563378810882568,0,0.0,0.0,-0.224
2001-09-05,7.168851852416992,7.267002805864148,7.168851852416992,7.267002805864148,6000,-0.052,-0.052,-0.264
2001-09-06,6.899417400360107,7.063001985013452,6.882096566271093,7.063001985013452,11500,-0.038,-0.088,-0.292
2001-09-07,6.907116413116455,6.907116413116455,6.822437532058613,6.822437532058613,27500,0.001,-0.087,-0.291
2001-09-10,6.889795303344727,6.889795303344727,6.889795303344727,6.889795303344727,1000,-0.003,-0.089,-0.293
2001-09-17,6.389420032501221,6.597268717232971,6.389420032501221,6.476023765850028,7000,-0.073,-0.155,-0.344
2001-09-18,6.331683158874512,6.389418817177785,6.331683158874512,6.389418817177785,2500,-0.009,-0.163,-0.35
2001-09-19,5.966022968292236,5.966022968292236,5.966022968292236,5.966022968292236,500,-0.058,-0.211,-0.388
2001-09-20,5.802439689636231,5.910213015709839,5.802439689636231,5.904439403702124,83500,-0.027,-0.233,-0.405
2001-09-21,5.677345275878906,5.677345275878906,5.677345275878906,5.677345275878906,13000,-0.022,-0.249,-0.417
2001-09-24,5.937156200408936,6.0333823019467125,5.937156200408936,6.0333823019467125,3000,0.046,-0.215,-0.391
2001-09-25,6.091117858886719,6.091117858886719,6.091117858886719,6.091117858886719,500,0.026,-0.195,-0.375
2001-09-26,5.677345275878906,5.706212875795617,5.629231997561418,5.629231997561418,13000,-0.068,-0.249,-0.417
2001-09-27,5.475269317626953,5.475269317626953,5.475269317626953,5.475269317626953,500,-0.036,-0.276,-0.438
2001-09-28,5.773571491241455,5.802439550588247,5.773571491241455,5.802439550588247,10000,0.054,-0.237,-0.408
2001-10-01,5.648477077484131,5.677345135529423,5.581119040115477,5.677345135529423,26500,-0.022,0.0,-0.42
2001-10-02,5.8409295082092285,5.8409295082092285,5.8409295082092285,5.8409295082092285,3500,0.034,0.034,-0.401
2001-10-03,6.493343353271484,6.49526773755754,5.821684600162536,5.821684600162536,7500,0.112,0.15,-0.334
2001-10-04,6.629984378814697,6.810889811008305,6.514513060653108,6.514513060653108,155500,0.021,0.174,-0.32
2001-10-05,6.668472766876221,6.6954164332327535,6.327832528969977,6.45677541536803,61000,0.006,0.181,-0.316
2001-10-08,6.745456218719482,6.745456218719482,6.70696532013113,6.70696532013113,2000,0.012,0.194,-0.308
2001-10-09,6.562625885009766,6.572248264769339,6.504890229925728,6.504890229925728,7000,-0.027,0.162,-0.327
2001-10-10,6.714664459228516,6.72621122525492,6.651155181293021,6.706966003421202,51500,0.023,0.189,-0.311
2001-10-11,7.224660873413086,7.245830932191303,6.96677461207682,6.96677461207682,32500,0.076,0.279,-0.259
2001-10-12,6.903265953063965,7.159227852687485,6.903265953063965,7.053378926128487,16000,-0.044,0.222,-0.292
2001-10-15,7.176548957824707,7.176548957824707,7.103416852638325,7.103416852638325,25000,0.04,0.271,-0.264
2001-10-16,7.161150932312012,7.284320669982122,7.11303812634383,7.149603712050176,28000,-0.002,0.268,-0.265
2001-10-17,6.889795303344727,7.428661931537508,6.889795303344727,7.428661931537508,12000,-0.038,0.22,-0.293
2001-10-18,6.889795303344727,6.986021863856711,6.880172922598876,6.880172922598876,12500,0.0,0.22,-0.293
2001-10-19,6.889795303344727,6.889795303344727,6.889795303344727,6.889795303344727,0,0.0,0.22,-0.293
2001-10-22,7.207340240478516,7.216963078160298,7.188095023957108,7.197717861638889,20500,0.046,0.276,-0.26
2001-10-23,7.178473472595215,7.3882464945121855,7.178473472595215,7.284322405085465,49000,-0.004,0.271,-0.263
2001-10-24,7.476775169372559,7.476775169372559,7.274700127591497,7.274700127591497,13500,0.042,0.324,-0.233
2001-10-25,7.330510139465332,7.330510139465332,7.2843217106613505,7.313189306598027,20500,-0.02,0.298,-0.248
2001-10-26,7.601869583129883,7.707718527308216,7.563379141399991,7.698095687454614,15000,0.037,0.346,-0.22
2001-10-29,7.2939453125,7.457529913039496,7.2939453125,7.447907073552589,3000,-0.041,0.291,-0.252
2001-10-30,7.034134387969971,7.045681611450741,6.957153509887808,6.986021568589732,17000,-0.036,0.245,-0.278
2001-10-31,7.128436088562012,7.216964189967084,6.986021556132406,7.0630024340772986,32000,0.013,0.262,-0.269
2001-11-01,7.268925666809082,7.311265329896218,7.120737534267393,7.120737534267393,5000,0.02,0.0,-0.254
2001-11-02,7.380548000335693,7.380548000335693,7.245831478254928,7.245831478254928,12500,0.015,0.015,-0.243
2001-11-05,7.613415241241455,7.669226049079229,7.563377585517522,7.582622802423484,16500,0.032,0.047,-0.219
2001-11-06,7.890547275543213,7.890547275543213,7.553755707472872,7.553755707472872,3000,0.036,0.086,-0.19
2001-11-07,7.992550373077393,8.117644581326303,7.830890094903045,7.830890094903045,22000,0.013,0.1,-0.18
2001-11-08,7.746206760406494,8.179224335825088,7.746206760406494,8.12533791630447,26000,-0.031,0.066,-0.205
