Date,Close,High,Low,Open,Volume,Daily_Return,Monthly Return,Yearly Return
1998-12-22,11.66012954711914,11.66012954711914,11.616393127212469,11.633887695175137,1900,,0.0,0.0
1998-12-23,11.782588005065918,11.835071693284474,11.73885159821712,11.73885159821712,700,0.011,0.011,0.011
1998-12-24,12.053752899169922,12.053752899169922,11.870060003028724,11.922543687640497,1500,0.023,0.034,0.034
1998-12-28,11.948792457580566,12.036265315981597,11.931297885900362,12.036265315981597,2500,-0.009,0.025,0.025
1998-12-29,12.167471885681152,12.167471885681152,12.167471885681152,12.167471885681152,100,0.018,0.044,0.044
1998-12-30,12.132474899291992,12.158716733969625,12.13247489929199,12.158716733969625,800,-0.003,0.041,0.041
1998-12-31,12.27243423461914,12.31617063602548,12.237445113494068,12.237445113494068,3300,0.012,0.053,0.053
1999-01-04,12.123735427856444,12.456132214478773,12.123735427856444,12.281186537309123,13000,-0.012,0.0,0.0
1999-01-05,12.421144485473633,12.482375479416108,12.237451503646204,12.237451503646204,4400,0.025,0.025,0.025
1999-01-06,12.63982105255127,12.639821052551271,12.438633589431078,12.499864556467658,12900,0.018,0.043,0.043
1999-01-07,12.54360580444336,13.094684720538153,12.499869382531074,12.578594941973188,86200,-0.008,0.035,0.035
1999-01-08,12.972219467163086,12.972219467163086,12.657317308823322,12.657317308823322,25200,0.034,0.07,0.07
1999-01-11,12.99846649169922,12.99846649169922,12.876004492450368,12.980971920377954,14200,0.002,0.072,0.072
1999-01-12,12.666061401367188,12.945974360513423,12.63981956144723,12.884743400700186,5100,-0.026,0.045,0.045
1999-01-13,12.386154174804688,12.526110719152763,12.289934050565384,12.289934050565384,5500,-0.022,0.022,0.022
1999-01-14,12.176218032836914,12.438636524923917,12.071250636002112,12.421141958784782,127300,-0.017,0.004,0.004
1999-01-15,12.359908103942873,12.359908103942873,12.254940731510237,12.316171698762608,15800,0.015,0.019,0.019
1999-01-19,12.132474899291992,12.316167742035416,12.045002117033215,12.316167742035416,26700,-0.018,0.001,0.001
1999-01-20,12.0887451171875,12.219954362308927,12.079997834179403,12.132481532227978,40900,-0.004,-0.003,-0.003
1999-01-21,12.036256790161133,12.106235027313232,11.975025832653046,12.088740468025208,59900,-0.004,-0.007,-0.007
1999-01-22,11.80008316040039,11.957534232963182,11.782588596782302,11.913797823917962,7000,-0.02,-0.027,-0.027
1999-01-25,12.036256790161133,12.036256790161133,11.878805756568909,11.922542154788973,29300,0.02,-0.007,-0.007
1999-01-26,12.001272201538086,12.001272201538084,11.861315674406445,11.992524918592355,1800,-0.003,-0.01,-0.01
1999-01-27,11.905048370361328,12.219950458041716,11.905048370361328,12.219950458041716,15100,-0.008,-0.018,-0.018
