Date,Close,High,Low,Open,Volume,Daily_Return,Monthly Return,Yearly Return
1998-12-22,14.448934555053713,14.465973392972405,14.108157796679802,14.108157796679802,150300,,0.0,0.0
1998-12-23,14.798234939575195,15.701293606008685,14.551171719513205,14.61080766918334,44000,0.024,0.024,0.024
1998-12-24,14.772677421569824,14.798235687005068,14.721560890699342,14.798235687005068,45500,-0.002,0.022,0.022
1998-12-28,14.687475204467772,14.806747044875284,14.619319867092052,14.798227627703318,25400,-0.006,0.017,0.017
1998-12-29,15.011212348937988,15.028251182478217,14.167790088696863,14.695993928443832,123500,0.022,0.039,0.039
1998-12-30,14.917502403259276,15.053813104831034,14.891944146714572,15.01121601058986,10200,-0.006,0.032,0.032
1998-12-31,14.806743621826172,14.95157368026751,14.764146545814016,14.883418358648056,66300,-0.007,0.025,0.025
1999-01-04,14.687475204467772,15.045290725690306,14.576722781232226,14.926018885282794,50000,-0.008,0.0,0.0
1999-01-05,14.798234939575195,14.874909732008229,14.730079568523612,14.772676675430851,27900,0.008,0.008,0.008
1999-01-06,14.977129936218262,14.98564935028892,14.806741654805084,14.900455209582333,118500,0.012,0.02,0.02
1999-01-07,14.806743621826172,14.866379528243192,14.69599122419456,14.866379528243192,43500,-0.011,0.008,0.008
1999-01-08,14.747113227844238,14.815268574939996,14.517088931396062,14.806749156553025,63800,-0.004,0.004,0.004
1999-01-11,14.448934555053713,14.713036542793487,14.355220946500886,14.713036542793487,65400,-0.02,-0.016,-0.016
1999-01-12,14.338184356689451,14.491533922001638,14.312626095804088,14.44041740023091,29400,-0.008,-0.024,-0.024
1999-01-13,14.363743782043455,14.440418570915575,13.929253311768122,13.929253311768122,73800,0.002,-0.022,-0.022
1999-01-14,14.091119766235352,14.355221769109171,13.895173118941871,14.304105252423916,30800,-0.019,-0.041,-0.041
1999-01-15,14.244462013244627,14.29557850372278,14.082593126730488,14.210384352925862,39000,0.011,-0.03,-0.03
1999-01-19,14.082602500915527,14.35522396493809,13.988888872657771,14.35522396493809,39200,-0.011,-0.041,-0.041
1999-01-20,14.125189781188965,14.278539248053502,14.057034462582504,14.167786855318004,480500,0.003,-0.038,-0.038
1999-01-21,13.912205696105955,14.142229917658227,13.827011539975484,14.065555177140803,42500,-0.015,-0.053,-0.053
1999-01-22,13.844051361083984,13.997400853083684,13.750337782639724,13.827012528639573,75700,-0.005,-0.057,-0.057
1999-01-25,13.809975624084473,13.895169798199738,13.690703780323105,13.84405329373058,179000,-0.002,-0.06,-0.06
1999-01-26,14.133715629577637,14.133715629577637,13.792938881426275,13.81849713753763,85000,0.023,-0.038,-0.038
1999-01-27,14.321144104003906,14.406338298554791,14.227430489997932,14.270027587273374,50400,0.013,-0.025,-0.025
1999-01-28,14.57672882080078,14.61080650360803,14.321146199746414,14.338185041150036,57300,0.018,-0.008,-0.008
1999-01-29,14.610801696777344,14.71303471156529,14.414855085100449,14.61932111467634,167800,0.002,-0.005,-0.005
1999-02-01,14.55117130279541,14.76415683123211,14.54265188165794,14.713040304407302,57200,-0.004,0.0,-0.009
1999-02-02,14.670439720153809,14.670439720153809,14.465973661336331,14.60228436721465,81800,0.008,0.008,-0.001
1999-02-03,14.619317054748535,14.670433547946956,14.47448699068634,14.602278223682394,65300,-0.003,0.005,-0.005
