Date,Close,High,Low,Open,Volume
1998-12-22,18.907150268554688,18.907150268554688,18.79115548163104,18.79115548163104,3700
1998-12-23,18.98834228515625,19.115936521647832,18.907145952843425,18.930344904932806,12000
1998-12-24,19.33631706237793,19.33631706237793,19.162325007227558,19.255120769974422,1600
1998-12-28,19.162334442138672,19.255130250575178,19.162334442138672,19.243530774520615,8600
1998-12-29,19.57992172241211,19.57992172241211,19.220337851917574,19.220337851917574,1100
1998-12-30,19.417510986328125,19.603102489184305,19.417510986328125,19.56830408239877,31700
1998-12-31,19.39432144165039,19.487117238021924,19.39432144165039,19.417520390743274,32400
1999-01-04,19.2783203125,19.695901257897113,19.2319224296781,19.417513960965707,5200
1999-01-05,19.603111267089844,19.603111267089844,19.394320732884154,19.394320732884154,1300
1999-01-06,20.159887313842773,20.159887313842773,19.835102017647376,19.835102017647376,8100
1999-01-07,20.136693954467773,20.27588769148022,20.043898129792804,20.067097085961546,13700
1999-01-08,20.159887313842773,20.345478911668714,20.12508888925041,20.252683112755744,18600
1999-01-11,20.05548858642578,20.252679625158713,19.893095966292776,20.229480679425425,63100
1999-01-12,19.533506393432617,19.811893657947095,19.510307454723076,19.753896311173246,3300
1999-01-13,19.626304626464844,19.626304626464844,19.069530027132508,19.069530027132508,3400
1999-01-14,19.185531616210938,19.533515865598076,19.09273581637437,19.440720065761507,36600
1999-01-15,19.429113388061523,19.4523123294204,19.336317622626005,19.440712858740962,34800
1999-01-19,19.417510986328125,19.73069664739793,19.417510986328125,19.64950036489835,4100
1999-01-20,19.742294311523438,19.9278857974132,19.614700164974227,19.695896440050998,3500
1999-01-21,19.556713104248047,19.719105739751885,19.510315208389805,19.695906791822765,31500
1999-01-22,19.649511337280273,19.707508714308847,19.208731271863126,19.255129173485983,12300
1999-01-25,19.603111267089844,19.649509163579996,19.463917577619384,19.556713370599688,8100
1999-01-26,20.06708526611328,20.06708526611328,19.66110377229018,19.719101128550623,3700
1999-01-27,20.04388999938965,20.136685786423858,20.04388999938965,20.090287892906755,1900
1999-01-28,20.252685546875,20.252685546875,20.090292879259735,20.090292879259735,4300
1999-01-29,20.391868591308594,20.46146541243934,20.183078127916357,20.322271770177846,6800
1999-02-01,20.438274383544922,20.4962717569375,20.368677535473825,20.484672282258984,6100
1999-02-02,20.183082580566406,20.27587836254602,19.997491016607174,20.27587836254602,20900
1999-02-03,20.50786781311035,20.531066758600296,20.113485739781307,20.136684685271252,23100
1999-02-04,20.391868591308594,20.65865640564312,20.36866965093168,20.635457465266203,19500
1999-02-05,19.881494522094727,20.310674975605526,19.881494522094727,20.183080786723934,5800
1999-02-08,20.206287384033203,20.206287384033203,19.8003057201749,20.05549419460012,8200
1999-02-09,19.57992172241211,19.974304031986758,19.57992172241211,19.951105072600015,9400
1999-02-10,19.57992172241211,19.69591651934583,19.463926925478386,19.556722763025363,9200
1999-02-11,20.217876434326172,20.241075374583573,19.637902927891112,19.69590027853462,12200
1999-02-12,19.858293533325195,19.974288238543217,19.730699357585372,19.951089297499614,5800
1999-02-16,20.11348533630371,20.229480061426568,20.020689556205422,20.03228902871771,9300
1999-02-17,20.04388999938965,20.44987156766432,20.04388999938965,20.159884733182412,14700
1999-02-18,20.06708526611328,20.06708526611328,19.869894254827773,20.043886323609104,3500
1999-02-19,20.171483993530273,20.171483993530273,20.032290314448982,20.090287680732853,900
1999-02-22,20.681859970092773,20.681859970092773,20.229480531599435,20.229480531599435,14000
1999-02-23,20.577468872070312,20.71666257357248,20.415076220317786,20.69346362332212,6800
1999-02-24,20.322282791137695,20.855858709169848,20.322282791137695,20.71666499142233,9000
1999-02-25,20.090290069580078,20.299080613028373,19.788703729043657,20.27588166375634,19100
1999-02-26,20.2642822265625,20.34547854916464,20.067091157385875,20.067091157385875,8500
1999-03-01,20.275875091552734,20.275875091552734,20.090283557533944,20.206278266295687,8600
1999-03-02,20.322282791137695,20.56587179719585,20.322282791137695,20.322282791137695,18100
1999-03-03,20.217876434326172,20.38026901612799,20.217876434326172,20.345470605741887,1000
1999-03-04,20.647066116333008,20.716662968410535,20.461474510792936,20.670265067025518,5400
1999-03-05,21.2734317779541,21.4126254428044,21.111039168962087,21.111039168962087,24800
1999-03-08,21.366239547729492,21.43583641922047,21.08785206176559,21.43583641922047,12300
1999-03-09,21.42422866821289,21.55182288334572,21.261836030771104,21.319833401286026,12100
1999-03-10,21.366239547729492,21.470634854965958,21.319841633402177,21.43583641922047,5600
