Date,Close,High,Low,Open,Volume
2000-05-26,33.02016830444336,33.02016830444336,32.72675600918857,32.88474724509499,74800
2000-05-30,34.238983154296875,34.238983154296875,33.494166777176375,33.494166777176375,57600
2000-05-31,34.36310958862305,34.803228233600485,34.35182449516209,34.35182449516209,36000
2000-06-01,35.141788482666016,35.141788482666016,35.06843535962898,35.06843535962898,7000
2000-06-02,36.96996307373047,36.96996307373047,36.73297613095014,36.73297613095014,29400
2000-06-05,36.83455276489258,37.240816214505365,36.78941238160227,36.87969314818289,48400
2000-06-06,37.1956672668457,37.850202673847235,37.08281633460406,37.41572658471691,151800
2000-06-07,37.24081802368164,37.24081802368164,36.63142281965776,36.96997571078214,131000
2000-06-08,37.150535583496094,37.64707980150151,37.150535583496094,37.64707980150151,91400
2000-06-09,37.80506896972656,37.80506896972656,37.48908630371094,37.511656494140624,41600
2000-06-12,36.68220520019531,37.9179232341659,36.6539924596937,37.9179232341659,85200
2000-06-13,37.150535583496094,37.150535583496094,36.24772791439534,36.59192333824,168200
2000-06-14,36.96996307373047,37.45522205180446,36.96996307373047,37.45522205180446,43200
2000-06-15,37.015113830566406,37.015113830566406,36.38879102032359,36.744271534245186,26800
2000-06-16,36.811981201171875,37.19567444483829,36.811981201171875,37.173104254034385,30200
2000-06-19,37.73735809326172,37.73735809326172,36.84583557849866,37.01511200535241,59200
2000-06-20,37.98563003540039,38.04205551079463,37.64707718303497,37.793783419059984,47000
2000-06-21,38.1879768371582,38.255726056857476,37.66856615279709,37.66856615279709,66800
2000-06-22,37.03623962402344,38.30089170874619,37.03623962402344,38.30089170874619,139600
2000-06-23,36.787837982177734,37.397581153153055,36.49425793689332,37.397581153153055,235800
2000-06-26,37.239501953125,37.239501953125,36.76525723449818,36.934630348293474,93600
2000-06-27,36.6523323059082,37.62340457279302,36.6523323059082,37.29594997116907,112800
2000-06-28,37.57822799682617,37.713726415083954,36.810403626698715,36.810403626698715,170600
2000-06-29,36.99106979370117,37.4653142782358,36.87815444024054,37.39756506615942,212200
2000-06-30,37.34675598144531,37.34675598144531,36.70878418614625,37.0136556635458,1171800
2000-07-03,37.87181091308594,37.87181091308594,37.216901839454756,37.262067982463805,15800
2000-07-05,37.44272232055664,37.66855297387725,37.312869694897294,37.65726144121122,138800
2000-07-06,37.88310623168945,37.88310623168945,37.10399018698406,37.4540278302575,154600
2000-07-07,38.12023162841797,38.26702161987811,37.88875510342313,37.88875510342313,71800
2000-07-10,38.368656158447266,38.5041546498838,38.09765917557418,38.09765917557418,44800
2000-07-11,38.323490142822266,38.51544633976628,38.18799165086179,38.300907060828855,253200
2000-07-12,39.09128189086914,39.09128189086914,38.481539192398046,38.52670531821072,45200
2000-07-13,39.215492248535156,39.215492248535156,39.023536196641956,39.12515998882071,102600
2000-07-14,39.24937057495117,39.418743578007636,38.93320763591244,39.418743578007636,54800
2000-07-17,39.3848762512207,39.4526254649556,39.181628610016006,39.283252430618354,46600
2000-07-18,38.707366943359375,39.12515357606191,38.707366943359375,39.12515357606191,235400
2000-07-19,38.02989959716797,38.58318495354007,38.02989959716797,38.58318495354007,35400
2000-07-20,38.66221618652344,38.66221618652344,38.39121934409453,38.39121934409453,150400
2000-07-21,37.600830078125,38.436404079861106,37.600830078125,38.436404079861106,150600
2000-07-24,37.05316925048828,37.804056270191914,36.97412851157211,37.804056270191914,37000
2000-07-25,37.126564025878906,37.34674894026596,36.900733344456285,37.34674894026596,36800
2000-07-26,37.0588264465332,37.0588264465332,36.47166649064663,36.855578769495544,15800
2000-07-27,36.042579650878906,36.98542282157076,36.042579650878906,36.98542282157076,275000
2000-07-28,35.41024398803711,36.25146311339067,35.319911732965586,36.25146311339067,171600
2000-07-31,36.31359100341797,36.31359100341797,35.18443705430671,35.59093247598677,166400
2000-08-01,36.07646179199219,36.17808562802597,35.873214119924626,36.04258717998093,263400
2000-08-02,36.13290023803711,36.336147801876066,35.77157123565674,35.861903486251826,388600
2000-08-03,36.11033248901367,36.178081705691,35.43284032224043,35.43284032224043,1084200
2000-08-04,36.290985107421875,36.550690352434536,36.07644599197663,36.539398820042685,570400
2000-08-07,36.96284484863281,36.96284484863281,36.4264968632013,36.4264968632013,88200
2000-08-08,36.787837982177734,36.968502625429686,36.787837982177734,36.855587223397215,49600
2000-08-09,36.522483825683594,37.058831941843735,36.522483825683594,37.058831941843735,23000
2000-08-10,36.31359100341797,36.562004872222445,36.20067560850685,36.52813025374911,43000
2000-08-11,36.94590759277344,36.94590759277344,35.952252376341875,35.952252376341875,176000
2000-08-14,37.32981491088867,37.32981491088867,36.81040429809349,36.83298736821502,56800
2000-08-15,36.787837982177734,37.30724883152708,36.787837982177734,37.250791130510855,189200
2000-08-16,36.9684944152832,37.239491319976786,36.810412887545276,36.94591133989207,219400
2000-08-17,37.307228088378906,37.46530956332967,37.0136482063275,37.10398047772794,358800
2000-08-18,37.25078201293945,37.53307044892717,37.17174125086289,37.4427381494111,52200
2000-08-21,37.38627624511719,37.52177467910734,37.14915398563441,37.487900070609804,129200
2000-08-22,37.32981491088867,37.64597789259009,37.32981491088867,37.40885565631403,195600
2000-08-23,37.27335739135742,37.397564277544916,37.12656743495401,37.28464892646537,153000
2000-08-24,37.82665252685547,38.029900212074395,37.476614846756206,37.476614846756206,276200
2000-08-25,37.98472213745117,38.07505441364012,37.73630837793158,37.84922372316776,208600
2000-08-28,38.0524787902832,38.391224892273854,37.984729569885076,38.16539415761342,156000
2000-08-29,38.41379928588867,38.41379928588867,38.029887123713415,38.14280246552967,140200
2000-08-30,38.458980560302734,38.594479023815246,38.244441326407916,38.37993978992043,619000
2000-08-31,38.842891693115234,39.13647168847017,38.59447785089183,38.59447785089183,151200
2000-09-01,39.159053802490234,39.22680303052223,38.837244969338286,39.02355534642626,186800
2000-09-05,38.8880500793457,39.22679616017624,38.8880500793457,39.108235031885556,110400
2000-09-06,38.71867752075195,39.0687151419661,38.66221983991096,39.0687151419661,217800
2000-09-07,39.29454803466797,39.31713110825111,38.88805271017141,38.88805271017141,213800
2000-09-08,38.6170539855957,39.18163079825061,38.6170539855957,39.096944276352374,128600
2000-09-11,38.66221618652344,38.96144186670535,38.52671776530898,38.81465191038969,314600
2000-09-12,38.53800964355469,38.888047234808774,38.48155196754596,38.888047234808774,93000
2000-09-13,38.729957580566406,38.797706777500345,38.36862853025208,38.36862853025208,81200
2000-09-14,38.9557991027832,39.10258907041688,38.72432261536087,38.8993414229241,114000
2000-09-15,38.23313903808594,38.7977158106507,38.16538982537816,38.752549668845525,67000
2000-09-18,37.32981491088867,38.40251074166134,37.22254532781141,38.40251074166134,201400
2000-09-19,37.939571380615234,38.097652928034464,37.312890960489,37.566950590269904,54800
2000-09-20,37.638099670410156,37.93267841557291,37.43416053914364,37.93267841557291,40400
2000-09-21,36.935646057128906,37.70608284605061,36.935646057128906,37.70608284605061,207400
2000-09-22,37.4114990234375,37.4114990234375,36.25584399606299,36.25584399606299,127600
2000-09-25,37.456809997558594,37.83636327490833,37.434150100403386,37.83636327490833,113800
2000-09-26,36.92430877685547,37.43415655069975,36.73169961784763,37.43415655069975,65200
2000-09-27,36.754364013671875,37.2755418017819,36.61840459068665,37.094262571134934,43600
2000-09-28,37.751380920410156,37.8193605979379,36.82232532753091,36.844985220040165,121000
2000-09-29,37.570091247558594,37.84767485297632,37.570091247558594,37.717380507576166,130400
2000-10-02,36.95829391479492,37.85335989249842,36.95829391479492,37.85335989249842,169600
2000-10-03,36.42013168334961,37.405837533855575,36.42013168334961,37.405837533855575,151000
2000-10-04,36.675045013427734,36.675045013427734,36.119877510907514,36.58440542117954,99800
