Date,Close,High,Low,Open,Volume
2001-07-13,20.04725456237793,20.30664106752909,19.47605224728221,19.95067443028043,603300
2001-07-16,18.885530471801758,19.74371297963048,18.885530471801758,19.688523667902057,180000
2001-07-17,19.660921096801758,19.660921096801758,18.736512771547975,18.75030969863215,287100
2001-07-18,18.846900939941406,19.20838601229548,18.846900939941406,19.067655062069235,301800
2001-07-19,19.64712905883789,20.061043290192742,19.64712905883789,19.978260128130273,405000
2001-07-20,19.550552368164062,19.564349301082302,19.24701510708948,19.24701510708948,360000
2001-07-23,18.957271575927734,19.66092608857344,18.957271575927734,19.66092608857344,195300
2001-07-24,18.446775436401367,18.846892699932933,18.432978507170258,18.846892699932933,150300
2001-07-25,18.11565589904785,18.722730644373588,18.11565589904785,18.377802457739648,179100
2001-07-26,19.798892974853516,19.992051527616418,18.84688924295417,18.91587545541331,281700
2001-07-27,20.256967544555664,20.47496321261401,20.005861128801094,20.005861128801094,121500
2001-07-30,20.39217758178711,20.56878084664929,20.22385279233506,20.361823698269205,7800
2001-07-31,20.39217758178711,20.806091878547278,20.39217758178711,20.806091878547278,152100
2001-08-01,21.45454978942871,21.716694558893206,21.178604935126366,21.178604935126366,28500
2001-08-02,21.868473052978516,22.0616316895988,21.840877608640415,21.99264702614789,64800
2001-08-03,21.592529296875,21.868474282018088,21.454559962219108,21.868474282018088,9600
2001-08-06,21.206209182739258,21.28899235764912,21.08203520985333,21.123426007829394,21900
2001-08-07,20.877830505371094,20.877830505371094,20.695708836038573,20.861275138309793,18600
2001-08-08,20.640514373779297,21.12341465201798,20.640514373779297,20.789523692719055,18900
2001-08-09,20.07484245300293,20.07484245300293,19.86788531431218,19.86788531431218,3000
2001-08-10,20.116233825683594,20.143827690577815,20.033452231000926,20.033452231000926,12600
2001-08-13,20.59913444519043,20.640525242710737,20.447366608658264,20.55774206871241,24300
2001-08-14,20.681913375854492,20.750899603192057,20.681913375854492,20.750899603192057,4200
2001-08-15,19.873403549194336,20.35078402446896,19.873403549194336,20.35078402446896,6300
2001-08-16,19.619535446166992,19.619535446166992,19.122838046461972,19.31599665510961,13500
2001-08-17,18.9296817779541,19.316000654188226,18.9296817779541,19.316000654188226,1500
2001-08-20,19.136632919311523,19.164226777728548,18.915878894060683,19.040052835894613,32700
2001-08-21,18.653736114501953,19.122839693219376,18.653736114501953,19.122839693219376,4200
2001-08-22,19.233217239379883,19.233217239379883,18.626142746736342,18.816542938086467,8400
2001-08-23,19.329801559448242,19.589188047560516,19.29668765166632,19.346358513339204,3000
2001-08-24,20.16314697265625,20.268005566034848,19.591946324810223,19.66644945278145,1200
2001-08-27,20.612930297851562,20.803330482802853,20.28179919816288,20.28179919816288,12300
2001-08-28,20.13002586364746,20.323184434748534,20.13002586364746,20.240402866686875,3000
2001-08-29,19.426380157470703,20.226613392119436,19.426380157470703,20.226613392119436,900
2001-08-30,18.902082443237305,18.902082443237305,18.626140671118335,18.667531463248928,3600
2001-08-31,18.995906829833984,19.172510094650438,18.764115834241252,18.764115834241252,6000
2001-09-04,18.48816680908203,19.169747450532157,18.48816680908203,18.92967645323415,3300
2001-09-05,17.853506088256836,18.416429848106112,17.82591064078495,18.416429848106112,22500
2001-09-06,17.025678634643555,17.936290572197368,16.94289544414629,17.660345551234478,792000
2001-09-07,17.14984893798828,17.57204169755021,16.873905555403034,16.873905555403034,9900
2001-09-10,17.13328742980957,17.312650659723072,17.064301207775774,17.064301207775774,3900
2001-09-17,15.563173294067383,16.219916926725407,15.563173294067383,15.728739605710441,24600
2001-09-18,15.651479721069336,15.651479721069338,15.31758701126651,15.521785715042332,1200
2001-09-19,14.335235595703125,14.335235595703125,13.162477119577632,14.175187668676637,40200
2001-09-20,13.410820960998535,14.128272359605582,13.410820960998535,13.700559643221226,51000
2001-09-21,12.762356758117676,13.328039639174765,12.527804973030138,12.527804973030138,11400
2001-09-24,14.031698226928711,14.031698226928711,13.521202136583092,13.521202136583092,28500
2001-09-25,13.659170150756836,14.266244590207036,13.659170150756836,14.266244590207036,12900
2001-09-26,13.272848129272461,13.990299507526974,13.245254270597343,13.990299507526974,9600
2001-09-27,12.872735023498535,12.872735023498535,12.387075246731275,12.69337173722037,3600
2001-09-28,13.23145866394043,13.383228858274277,12.941719154206726,13.176270937780487,14400
2001-10-01,12.789950370788574,13.024501361801864,12.789950370788574,13.024501361801864,5100
2001-10-02,12.555401802062988,13.03830159809193,12.555401802062988,13.03830159809193,12900
2001-10-03,13.75575065612793,13.893721549576677,12.389833916216794,12.417427779115025,12900
2001-10-04,14.555986404418945,14.884359117423253,13.769550114777298,14.07308739924046,22800
2001-10-05,14.644291877746582,14.735351971828951,13.769552233879736,14.349031445066014,23700
2001-10-08,15.232054710388184,15.370027275945585,14.321442409335695,14.349036290863712,49200
2001-10-09,14.542190551757812,14.873321692852262,14.500798172272363,14.873321692852262,22200
2001-10-10,15.370016098022461,15.370016098022461,14.418013667026603,14.514592182137442,28200
2001-10-11,16.73317527770996,16.785604569781942,15.946737475588,15.946737475588,62100
2001-10-12,16.446189880371094,16.57036381623733,15.949492557948885,16.335812873050298,26400
2001-10-15,16.101268768310547,16.322022876709678,15.993650153617265,16.322022876709678,7800
2001-10-16,16.597957611083984,16.597957611083984,16.142652654962806,16.363406668776545,6600
2001-10-17,15.921902656555176,17.05326844689203,15.921902656555176,17.011876072014765,15000
