Date,Close,High,Low,Open,Volume
1998-12-22,14.626602172851562,14.626602172851562,14.577519615224544,14.577519615224544,600
1998-12-23,14.881831169128418,14.92109721442955,14.73458349924918,14.73458349924918,900
1998-12-24,15.078158378601074,15.087974887962142,14.970176775629321,15.019259322434664,1400
1998-12-28,15.156692504882812,15.166509015572503,15.078160419365284,15.078160419365284,7400
1998-12-29,15.37265682220459,15.37265682220459,15.235225662874536,15.235225662874536,1400
1998-12-30,15.303933143615723,15.362832180730345,15.264667118872643,15.362832180730345,2800
1998-12-31,15.43155574798584,15.43155574798584,15.274491567344763,15.303941101214964,33100
1999-01-04,15.215588569641113,15.6082489198254,15.215588569641113,15.451184779751685,6400
1999-01-05,15.529723167419434,15.559172705663592,15.30394337421422,15.37265896345059,2000
1999-01-06,15.863484382629395,15.91256694569446,15.676970642982141,15.676970642982141,13500
1999-01-07,15.726043701171875,15.784942741251172,15.608245621013285,15.745676714531642,13100
1999-01-08,15.843839645385742,15.863472656098734,15.598427011473323,15.686775559681793,11000
1999-01-11,15.696599006652832,15.80458061332774,15.627883438768796,15.80458061332774,2200
1999-01-12,15.510087013244629,15.657334674762776,15.461004459405249,15.61806863169127,6500
1999-01-13,15.11742877960205,15.30394251129844,15.078162730823863,15.097795755212957,1700
1999-01-14,15.048710823059082,15.21559150407148,15.048710823059082,15.078160355002446,4100
1999-01-15,15.303933143615723,15.343199168358804,15.12723603227186,15.12723603227186,4900
1999-01-19,15.274489402770996,15.4413700710532,15.146874774084607,15.4413700710532,10100
1999-01-20,15.205771446228027,15.392285105026176,15.205771446228026,15.313753038163796,1700
1999-01-21,15.078158378601074,15.166506962850688,15.068341869240005,15.166506962850688,2500
1999-01-22,14.78366756439209,14.921098736969439,14.783667564392088,14.862199663007717,8700
1999-01-25,15.029081344604492,15.029081344604492,14.832751085367335,14.85238411129105,4600
1999-01-26,15.029081344604492,15.029081344604492,15.029081344604492,15.029081344604492,0
1999-01-27,15.146869659423828,15.20576869892904,15.146869659423828,15.20576869892904,500
1999-01-28,15.16650676727295,15.195956294976392,15.048708656459178,15.097791202631583,1900
1999-01-29,15.26466178894043,15.333377308247556,15.048698728260886,15.225395777907785,109200
1999-02-01,15.284309387207031,15.392291020642661,15.28430938720703,15.392291020642661,2400
1999-02-02,15.16650676727295,15.195956294976392,14.989809601052293,15.17632327650743,20700
1999-02-03,15.313753128051758,15.313753128051758,15.166505501820492,15.166505501820492,20100
1999-02-04,15.333392143249512,15.343208655505114,15.235227020693497,15.294126094227106,6100
1999-02-05,15.284309387207031,15.382474508512148,15.264676362946005,15.382474508512148,4300
1999-02-08,15.333392143249512,15.392291216783121,15.166511434904287,15.392291216783121,2900
1999-02-09,15.12724494934082,15.30394216484253,15.12724494934082,15.30394216484253,4100
1999-02-10,15.186145782470703,15.186145782470703,15.107613677583977,15.186145782470703,5400
1999-02-11,15.392289161682129,15.392289161682129,15.284307541287674,15.284307541287674,3500
1999-02-12,15.303933143615723,15.323566155987264,15.274483625058412,15.323566155987264,2600
1999-02-16,15.382469177246094,15.411918703430995,15.372652668517794,15.402102194702694,3800
1999-02-17,15.382469177246094,15.549349825627194,15.254854563778194,15.254854563778194,5400
1999-02-18,15.382469177246094,15.411918703430995,15.245038055049895,15.284304089963095,4300
1999-02-19,15.480634689331055,15.500267707326401,15.313754036370606,15.313754036370606,2800
1999-02-22,15.716235160827637,15.716235160827637,15.49045539274579,15.49045539274579,6400
1999-02-23,15.706416130065918,15.735865660309791,15.618067539334296,15.667150089740753,5400
1999-02-24,15.667152404785156,15.81440007776246,15.627886358657875,15.80458356623064,5300
1999-02-25,15.353018760681152,15.441367334112183,15.25485367909112,15.441367334112183,3200
1999-02-26,15.402109146118164,15.49045776454714,15.313760527689189,15.431558685594489,3400
1999-03-01,15.392289161682129,15.392289161682129,15.274491030342725,15.372656139792229,3200
1999-03-02,15.26466178894043,15.46099184410365,15.264661788940428,15.431542335829166,47600
1999-03-03,15.17631721496582,15.382463826553323,15.146867699024748,15.382463826553323,13600
1999-03-04,15.470817565917969,15.470817565917967,15.29412041097728,15.29412041097728,15700
1999-03-05,15.814395904541016,15.814395904541016,15.735863833010086,15.735863833010086,5200
1999-03-08,15.902751922607422,15.902751922607422,15.824219814347632,15.87330238201,1800
1999-03-09,15.981276512145996,16.030359056716467,15.892927931919143,15.902744440833239,1800
1999-03-10,15.951821327209473,16.00090385437012,15.853656272888184,15.922371810913088,2700
1999-03-11,15.971467018127441,16.148164256189084,15.961650504901794,15.961650504901794,1800
1999-03-12,16.020536422729492,16.04998593821245,15.991086907246533,15.991086907246533,2200
1999-03-15,15.981276512145996,16.069625092372846,15.981276512145994,16.01072603888828,1900
1999-03-16,15.873299598693848,16.02054727586169,15.873299598693846,16.010730764050503,4800
1999-03-17,15.843839645385742,15.991087225733192,15.824206634672747,15.902738677524722,1900
1999-03-18,15.883115768432617,15.883115768432617,15.775134140835114,15.814400187234206,3900
1999-03-19,15.98180103302002,16.031066757536113,15.93253530850393,15.962094743213584,9100
1999-03-22,15.863566398620605,15.9818041605979,15.853713251789163,15.912832132777812,9900
1999-03-23,15.489151000976562,15.863570681661745,15.489151000976562,15.863570681661745,4900
1999-03-24,15.449728965759277,16.12959586540047,15.410316391867035,15.489141539651522,4800
1999-03-25,15.617231369018555,15.715762797214257,15.518699940822856,15.528553083642425,6500
1999-03-26,15.656651496887207,15.676357792037475,15.499001135685072,15.499001135685072,3100
1999-03-29,15.912823677062988,15.912823677062987,15.843851685893055,15.843851685893055,3000
1999-03-30,15.902971267700195,15.922677551798955,15.804439847206389,15.804439847206389,3500
1999-03-31,15.725622177124023,15.834006791126757,15.725622177124023,15.804447350944194,21700
1999-04-01,15.893125534057617,15.893125534057617,15.74532833442286,15.74532833442286,3500
1999-04-05,16.237979888916016,16.237979888916016,16.00150445364054,16.011357596777017,7700
1999-04-06,16.14930534362793,16.188717925308534,16.08033332568687,16.178864779888382,2700
1999-04-07,16.17886734008789,16.24783936894332,16.060629576335725,16.218279928005277,24400
1999-04-08,16.26754379272461,16.297103230264387,16.10004031333253,16.139452896718904,24800
1999-04-09,16.277393341064453,16.297099628402304,16.188715048044127,16.277393341064453,1200
1999-04-12,16.671518325805664,16.671518325805664,16.25768631062609,16.277392597063216,11500
1999-04-13,16.79961585998535,16.79961585998535,16.632112358742095,16.651818653006007,1100
1999-04-14,17.164180755615234,17.311977949262896,16.868586368319907,16.878439514563087,25500
1999-04-15,17.60757064819336,17.686395810580347,17.32182943454053,17.341535725137273,61700
1999-04-16,17.706104278564453,17.77507630413482,17.49918820185335,17.65683854601419,173300
1999-04-19,17.853899002075195,18.484500291331713,17.77507384091813,17.903164727798362,292800
1999-04-20,17.735660552978516,17.95242973751492,17.55830394744873,17.95242973751492,102300
1999-04-21,17.79478645324707,17.8243458991827,17.617429777633312,17.775080155956655,58100
1999-04-22,17.804630279541016,18.425378319170836,17.725805131651516,17.725805131651516,56200
1999-04-23,17.942581176757812,17.942581176757812,17.656839905958265,17.656839905958265,109800
1999-04-26,17.922870635986328,18.05096152013576,17.922870635986328,18.001695795462904,64900
1999-04-27,18.011552810668945,18.149496869393978,17.972140222461793,18.139643722342193,160800
1999-04-28,18.238168716430664,18.326847008406826,18.02139955826671,18.02139955826671,27200
1999-04-29,18.307147979736328,18.425385749250236,18.139644472924964,18.376120011952775,85400
1999-04-30,18.09037208557129,18.32684753767026,17.903162352659603,18.32684753767026,63200
1999-05-03,18.445096969604492,18.445096969604492,18.02141151570866,18.02141151570866,26700
1999-05-04,18.523916244506836,18.642154007769644,18.405678481244024,18.445091068998295,333200
1999-05-05,18.523916244506836,18.57318197919967,18.31700015879692,18.474650509813998,70000
1999-05-06,18.563322067260742,18.563322067260742,18.356406056956878,18.445084347087107,108700
1999-05-07,18.91803550720215,18.91803550720215,18.622441202402115,18.642147489388787,119300
1999-05-10,18.66185760498047,18.88847995182025,18.66185760498047,18.7603890601282,24900
1999-05-11,18.977155685424805,19.006715117956617,18.789945946056648,18.87862424365209,83400
1999-05-12,18.789949417114258,18.91804031508095,18.711124249134755,18.91804031508095,50900
1999-05-13,18.602733612060547,18.78994332531751,18.543614755242555,18.711118182893525,32400
1999-05-14,18.366252899169922,18.6027282583867,18.307134059365726,18.366252899169922,34400
1999-05-17,18.32684898376465,18.346555272994504,18.17905181454074,18.336702128379574,22600
1999-05-18,18.09037208557129,18.238169243133147,17.873602921147235,18.15934409243349,19500
1999-05-19,18.366252899169922,18.385959179104653,18.188896379757335,18.188896379757335,74300
1999-05-20,18.415531158447266,18.53376891869412,17.814489210525768,18.464796891883456,11100
1999-05-21,18.19875717163086,18.3465543332846,18.15934459518986,18.3465543332846,90600
1999-05-24,18.04111099243164,18.415530554262553,18.04111099243164,18.238173919711066,14900
1999-05-25,17.981998443603516,18.20862088974208,17.981998443603516,18.188914590077857,17600
1999-05-26,17.853899002075195,17.922871018087626,17.77507384091813,17.873605292364463,77400
1999-05-27,17.558311462402344,17.775080739715953,17.440073674776738,17.775080739715953,719300
1999-05-28,17.735660552978516,17.804632566240098,17.59771652645535,17.59771652645535,2200
1999-06-01,17.745513916015625,17.97213624809134,17.58786359804991,17.73566077114277,11800
1999-06-02,17.981998443603516,18.090383091756742,17.903173244946622,18.090383091756742,22800
1999-06-03,18.16920280456543,18.198762245136848,17.981993014279777,17.981993014279777,17900
1999-06-04,18.35641860961914,18.35641860961914,18.267740258848033,18.267740258848033,4600
1999-06-07,18.533769607543945,18.55347590165085,18.484503872276683,18.514063313437042,10800
1999-06-08,18.366252899169922,18.50419685871304,18.366252899169922,18.50419685871304,24900
1999-06-09,18.385971069335938,18.48450253273002,18.346558483978303,18.43523680103298,8500
1999-06-10,18.16920280456543,18.238174832565406,18.080524482851175,18.228321685708266,46400
1999-06-11,18.139646530151367,18.33670950169022,18.139646530151367,18.248031164497736,2100
1999-06-14,18.35641860961914,18.385978059876177,18.28744655901939,18.28744655901939,14400
1999-06-15,18.415531158447266,18.454943745196218,18.36626542501108,18.36626542501108,4400
1999-06-16,18.671709060668945,18.740681073030256,18.573177614438503,18.573177614438503,183200
1999-06-17,18.81949806213379,18.829351202480456,18.58302269381378,18.58302269381378,11000
1999-06-18,18.96189308166504,18.96189308166504,18.82377315287039,18.882967408068097,1000
1999-06-21,18.705381393432617,18.942158373096323,18.665918563488667,18.942158373096323,4400
1999-06-22,18.61659049987793,18.794173239145444,18.61659049987793,18.744844700460025,33000
1999-06-23,18.675790786743164,18.675790786743164,18.43901372447067,18.626462232103062,29500
1999-06-24,18.478471755981445,18.63632308972181,18.300889005523537,18.63632308972181,34000
1999-06-25,18.36994743347168,18.49820163144973,18.350216018398132,18.468604508839412,2800
1999-06-28,18.399555206298828,18.508078052019624,18.399555206298828,18.47848091227759,3600
1999-06-29,18.498201370239258,18.498201370239258,18.399544296264647,18.399544296264647,4400
1999-06-30,18.823768615722656,18.843500029365973,18.419274636034697,18.596857358824533,24700
1999-07-01,18.833641052246094,18.833641052246094,18.675789686695577,18.675789686695577,15200
1999-07-02,18.922433853149414,18.95203098639209,18.843508164502282,18.843508164502282,11400
1999-07-06,18.942150115966797,19.04080714782079,18.804030271371204,18.804030271371204,42200
1999-07-07,18.80404281616211,18.94216275290202,18.656057169655064,18.922431333367747,12000
1999-07-08,18.87309455871582,18.892825969650183,18.725108976708118,18.754706093109657,3300
1999-07-09,18.892818450927734,18.93228125709155,18.853355644763916,18.882952749386778,80800
1999-07-12,18.725109100341797,18.91255750545586,18.69551198374484,18.91255750545586,3400
1999-07-13,18.656055450439453,18.675786868155413,18.567264070717634,18.616592615007534,32500
1999-07-14,18.75470733642578,18.804035867031846,18.636318862971226,18.804035867031846,82700
1999-07-15,18.882966995239258,18.882966995239258,18.81390703235176,18.882966995239258,14200
1999-07-16,18.912561416625977,18.981621369634002,18.87309858633568,18.882964293908252,3800
1999-07-19,18.932292938232422,19.0605471373971,18.932292938232422,19.0605471373971,1100
1999-07-20,18.912561416625977,19.00135278477915,18.863232878763103,18.892830001480828,73500
1999-07-21,18.892818450927734,18.991475466337278,18.853355644763916,18.853355644763916,1900
1999-07-22,18.823768615722656,19.33678537044885,18.823768615722656,19.33678537044885,9600
1999-07-23,18.725109100341797,18.91255750545586,18.70537768927716,18.80403474460035,67100
1999-07-26,18.586990356445312,18.823767303661178,18.57712465031132,18.64618459324928,33100
1999-07-27,18.833641052246094,18.833641052246094,18.66592397634867,18.725118238430113,3000
1999-07-28,18.725109100341797,18.764571922471074,18.725109100341797,18.764571922471074,1100
1999-07-29,18.35021209716797,18.547526205739665,18.320614980882212,18.547526205739665,16800
1999-07-30,18.133169174194336,18.35021472470156,18.133169174194336,18.35021472470156,3900
1999-08-02,18.182506561279297,18.330492235950587,18.182506561279297,18.251566542792567,43800
1999-08-03,18.19236183166504,18.281153185507222,18.073973359875463,18.281153185507222,2000
1999-08-04,18.054241180419922,18.251555291681342,18.054241180419922,18.24168958611827,9500
1999-08-05,18.152902603149414,18.16276831108591,17.91612561267355,17.975319860292515,14400
1999-08-06,17.98518943786621,17.99505514792538,17.866800917156176,17.99505514792538,1500
1999-08-09,17.925994873046875,18.044383391746138,17.91612916315527,17.985189132396506,103400
1999-08-10,17.758270263671875,17.975315789116753,17.728673146565754,17.975315789116753,3600
1999-08-11,18.07398223876953,18.07398223876953,17.77801091389885,17.83720517887299,5400
1999-08-12,18.004915237426758,18.152900842117937,17.995049530447346,18.152900842117937,4400
1999-08-13,18.32062339782715,18.340354817749418,18.13317490856559,18.13317490856559,3600
1999-08-16,18.389673233032227,18.439001755653024,18.330479005887273,18.36007611945975,38800
1999-08-17,18.64619255065918,18.64619255065918,18.46860976446243,18.54753544721654,2700
1999-08-18,18.468612670898438,18.517941230382675,18.439015535207897,18.468612670898438,5300
1999-08-19,18.231822967529297,18.261420082736326,18.113434506701186,18.231822967529297,4200
1999-08-20,18.419273376464844,18.4883333194939,18.36007913958279,18.36007913958279,2800
1999-08-23,18.813905715942383,18.843502840823255,18.626457258363512,18.626457258363512,14900
1999-08-24,18.823768615722656,18.942157097582548,18.804037202079343,18.882962856652604,32700
1999-08-25,19.030942916870117,19.090137140561783,18.823763133949292,18.823763133949292,33800
1999-08-26,18.932292938232422,19.05068142976905,18.932292938232422,19.05068142976905,15800
1999-08-27,18.71525764465332,18.863243340314785,18.695526218565124,18.863243340314785,6300
1999-08-30,18.241695404052734,18.636323752436784,18.241695404052734,18.636323752436784,7200
1999-08-31,18.281158447265625,18.32062128255384,18.192367067867142,18.24169561197741,2800
1999-09-01,18.330482482910156,18.389676721283386,18.221959712559233,18.340348189305693,6800
1999-09-02,18.17263412475586,18.212096956731443,18.10357416879859,18.17263412475586,10700
1999-09-03,18.61659049987793,18.61659049987793,18.537664837981254,18.547530545718338,11000
1999-09-07,18.823768615722656,18.823768615722656,18.61658877246785,18.61658877246785,24400
1999-09-08,18.882966995239258,18.94216124914283,18.764578487432118,18.764578487432118,2900
1999-09-09,18.744840621948242,18.97175185052972,18.744840621948242,18.942154733758226,12800
1999-09-10,18.69551658630371,18.823770789798143,18.69551658630371,18.74484512610926,3400
1999-09-13,18.557395935058594,18.586993057762037,18.47847027451608,18.537664519922966,7500
1999-09-14,18.389673233032227,18.47846457374966,18.340344710411433,18.340344710411433,1700
1999-09-15,18.419273376464844,18.567258968669968,18.389676258023815,18.567258968669968,21200
1999-09-16,18.251550674438477,18.31074489284206,18.162759346833102,18.26141637750574,13100
1999-09-17,18.55259895324707,18.55259895324707,18.34503125052028,18.34503125052028,7400
1999-09-20,18.572349548339844,18.592117882079428,18.44385537903254,18.542697047730467,9600
1999-09-21,18.33513832092285,18.45374838014176,18.236296604907096,18.354906664126002,14600
1999-09-22,18.275840759277344,18.374682515682306,18.236304056715362,18.305493286198832,15600
1999-09-23,18.127574920654297,18.28572170295008,18.078154051186864,18.28572170295008,9600
1999-09-24,17.74209976196289,17.88047825592806,17.653142158699566,17.850825721506954,119800
1999-09-27,17.969430923461914,17.969430923461914,17.791515765803872,17.791515765803872,24300
1999-09-28,17.751970291137695,17.85081199654492,17.534518539241798,17.831043655463475,111500
1999-09-29,17.850812911987305,17.999075477701485,17.712434517320734,17.712434517320734,44000
1999-09-30,18.186880111694336,18.186880111694336,17.860702370560688,17.860702370560688,142800
1999-10-01,17.939775466918945,18.048501378839667,17.92989129310797,18.048501378839667,2000
1999-10-04,18.256053924560547,18.265938090193767,18.058370611896112,18.058370611896112,7300
1999-10-05,18.06826400756836,18.335136615995243,18.06826400756836,18.176989885075606,39200
1999-10-06,18.325254440307617,18.3944436426173,18.226412722722355,18.236296894480883,12100
1999-10-07,18.345014572143555,18.473508747487234,18.335130404809426,18.38455124148007,4300
1999-10-08,18.592132568359375,18.6712059657793,18.394449074809568,18.394449074809568,102600
1999-10-11,18.62178611755371,18.651438643218604,18.503176014894134,18.503176014894134,4300
1999-10-12,18.23630142211914,18.43398490636975,18.157228028418892,18.41421655794469,6100
1999-10-13,17.722320556640625,18.157224128582726,17.712436384551033,18.10780326813476,25600
1999-10-14,17.54440689086914,17.692669484313104,17.366491778736382,17.63336444693552,4500
1999-10-15,17.297298431396484,17.47521350097656,17.16880421447754,17.208340896606444,27600
1999-10-18,16.96123504638672,17.287412643432617,16.96123504638672,17.1688026081432,261100
1999-10-19,16.97113037109375,17.317076534744466,16.95136201888514,17.208350597597097,202900
1999-10-20,17.11937713623047,17.178682137857134,17.099608802354915,17.11937713623047,3500
1999-10-21,16.93158721923828,17.06008145966449,16.753672117109684,17.06008145966449,209500
1999-10-22,17.386260986328125,17.49498689357634,17.139156651673094,17.168809171831697,14900
1999-10-25,17.35660743713379,17.37637578273417,17.158923981129988,17.326954918733218,10800
1999-10-26,17.247879028320312,17.46533079830487,17.23799485695738,17.32695239922379,5800
1999-10-27,17.307186126708984,17.307186126708984,17.119386848349492,17.23799691889233,42900
1999-10-28,17.702558517456055,17.712442693066027,17.51475918086663,17.564180058916477,8100
1999-10-29,17.791507720947266,17.939770285288493,17.781623549991185,17.82116023381551,20500
1999-11-01,17.336833953857422,17.722316578829165,17.336833953857422,17.722316578829165,3100
1999-11-02,17.554288864135742,17.732203953974956,17.494983834189338,17.514752177504803,25700
1999-11-03,17.435680389404297,17.554290460080516,17.435680389404297,17.554290460080516,8400
1999-11-04,17.386260986328125,17.65313366775556,17.307187599238514,17.55429193389355,17800
1999-11-05,17.4752140045166,17.623476566772116,17.435677321248463,17.4752140045166,88600
1999-11-08,17.504873275756836,17.504873275756836,17.386263180155996,17.386263180155996,4000
1999-11-09,17.514760971069336,17.514760971069336,17.4356875581074,17.504876794449096,4500
1999-11-10,17.4455623626709,17.48509904791208,17.36648899218854,17.36648899218854,5900
1999-11-11,17.514760971069336,17.593834384031275,17.455455911347883,17.475224264588366,23800
1999-11-12,17.633363723754883,17.65313206873667,17.45544861891879,17.65313206873667,41400
1999-11-15,17.73220443725586,17.87058284423556,17.712436093401617,17.712436093401617,14300
1999-11-16,18.147340774536133,18.147340774536133,17.880468116087073,17.880468116087073,9900
1999-11-17,18.265947341918945,18.305484024477213,18.176989806162847,18.25606317127938,8500
1999-11-18,18.325254440307617,18.384559470858775,18.226412722722355,18.256065237997934,38300
1999-11-19,18.107812881469727,18.25607554152543,18.088044526795635,18.22642300951429,5000
1999-11-22,18.02872657775879,18.02872657775879,17.840927342573803,17.840927342573803,24600
1999-11-23,17.850812911987305,17.92000210932059,17.79150788570163,17.92000210932059,27700
1999-11-24,17.860702514648438,17.89035503680889,17.771744948167065,17.771744948167065,3900
1999-11-26,17.771738052368164,17.840927243895738,17.751969711931714,17.751969711931714,14800
1999-11-29,17.4752140045166,17.574055712686942,17.415908979614397,17.465329833699567,231100
1999-11-30,17.396150588989258,17.55429741252552,17.38626641251824,17.455455647815356,14100
1999-12-01,17.534523010253906,17.672901433108223,17.43568127964368,17.43568127964368,41800
1999-12-02,17.494991302490234,17.73221152354095,17.494991302490234,17.653138116524044,219000
1999-12-03,17.7816219329834,17.92988448384207,17.74208525275442,17.74208525275442,24100
1999-12-06,17.73220443725586,17.742088609182982,17.6135943741304,17.73220443725586,17300
1999-12-07,17.396150588989258,17.732212589003822,17.396150588989258,17.722328412532804,8000
1999-12-08,17.702558517456055,17.761863571115875,17.49499082964669,17.49499082964669,210500
1999-12-09,17.228118896484375,17.475223298327236,17.168813840042088,17.356613185442665,12700
1999-12-10,17.54440689086914,17.554291063765405,17.396144297425174,17.494986026387817,37100
1999-12-13,17.64324951171875,17.722322898886116,17.53452360436362,17.53452360436362,22600
1999-12-14,17.64324951171875,17.781627939261643,17.63336533832283,17.702554552094277,9400
1999-12-15,17.4752140045166,17.68278159167432,17.455445662882532,17.68278159167432,18800
1999-12-16,17.633363723754883,17.65313206873667,17.494985308882367,17.494985308882367,17100
1999-12-17,18.119998931884766,18.119998931884766,17.782605742572564,17.901685691741577,788400
1999-12-20,17.574220657348633,17.981077262064215,17.544450661881637,17.981077262064215,459700
1999-12-21,17.82229995727539,17.852069946068166,17.455136762164482,17.455136762164482,519300
1999-12-22,17.742916107177734,17.842149418739133,17.683376120240897,17.792532762958434,511700
1999-12-23,17.9810733795166,18.070383346633406,17.911610071759085,17.94138006079802,152100
1999-12-27,18.159696578979492,18.33831654533011,18.050539932876337,18.33831654533011,1067100
1999-12-28,18.348255157470703,18.5367986123068,18.219251741003898,18.219251741003898,34900
1999-12-29,18.487171173095703,18.50701784102173,18.387937833465557,18.427631169317614,9000
1999-12-30,18.526857376098633,18.636014007666436,18.526857376098633,18.576474026811272,10200
1999-12-31,18.804710388183594,18.804710388183594,18.57647379772015,18.596320457760452,4700
2000-01-03,18.31846809387207,18.725324644169337,18.21923478892152,18.725324644169337,82800
2000-01-04,17.812379837036133,18.169619766915407,17.742916517337385,18.08030978444559,146900
2000-01-05,17.73299217224121,17.861995472878668,17.603988871603754,17.78260882633254,129200
2000-01-06,17.97115135192871,18.020768003921887,17.66352810957101,17.73299142236146,54000
2000-01-07,18.65586280822754,18.65586280822754,18.179542906740878,18.179542906740878,32900
2000-01-10,18.65586280822754,18.814636108723093,18.596322820541705,18.75509612103726,122500
2000-01-11,18.417705535888672,18.71540551761101,18.417705535888672,18.71540551761101,109800
2000-01-12,18.199390411376953,18.368087050958966,18.199390411376953,18.368087050958966,39900
2000-01-13,18.546710968017578,18.586404303422643,18.31847428943844,18.457400963356175,189700
2000-01-14,18.417705535888672,18.606248857646154,18.348242206820128,18.596325524922076,5700
2000-01-18,18.397857666015625,18.47724432261116,18.268854349047878,18.27877768112232,83600
2000-01-19,18.33832359313965,18.437556945916377,18.33832359313965,18.41771027536103,62800
2000-01-20,18.219242095947266,18.4177087854456,18.02077540644893,18.4177087854456,49600
