Date,Close,High,Low,Open,Volume
1998-12-22,23.982887268066406,24.32199196371435,23.784101756824512,24.251832371511327,300500
1998-12-23,24.555850982666016,24.555850982666016,24.064733963012696,24.509077933175224,338300
1998-12-24,24.462316513061523,24.55586265651491,24.368770369608132,24.55586265651491,243700
1998-12-28,24.532466888427734,24.836491740238564,24.392147726053505,24.836491740238564,309300
1998-12-29,24.602636337280273,24.70787575127054,24.321997899972892,24.649409410164836,123800
1998-12-30,24.509082794189453,24.801414411486558,24.380456882578727,24.462309735421915,95600
1998-12-31,24.415538787841797,24.626017570495605,24.20506000518799,24.50908491346571,77200
1999-01-04,24.69617462158203,25.117132143540818,24.3921497446118,24.43892280260722,650600
1999-01-05,25.327619552612305,25.467938774510433,24.742956128036766,24.742956128036766,295200
1999-01-06,26.075984954833984,26.146144555609325,25.748573484549073,25.95905228687509,624700
1999-01-07,25.9941349029541,26.216306996141743,25.655030129141384,25.81873588201649,534600
1999-01-08,26.099365234375,26.613868850106407,25.80703363452761,26.56709579413082,532800
1999-01-11,26.356616973876953,26.847734060346713,26.07597863875138,26.847734060346713,497900
1999-01-12,25.643346786499023,26.613888411341442,25.643346786499023,26.56711532098759,486000
1999-01-13,25.631643295288086,26.309852835035674,23.947812713845803,23.947812713845803,548300
1999-01-14,25.28084373474121,25.912280164748623,25.117137993628177,25.701801354746152,366300
1999-01-15,26.02921485900879,26.04090812713952,25.327618771164886,25.444551452472204,653900
1999-01-19,26.929597854614258,26.941291123330984,26.204615194177403,26.66065267412962,437300
1999-01-20,27.17516326904297,28.05215864132275,27.12839018252138,27.596121047737263,1132200
1999-01-21,26.473556518554688,27.17515253936444,26.286464246338753,27.128379471310456,1492900
1999-01-22,26.00581932067871,26.49693641216635,25.736874246768814,26.00581932067871,1291000
1999-01-25,26.46185874938965,26.473552014413684,25.888888763211966,26.333232834125273,946600
1999-01-26,27.525955200195312,27.54934173817339,26.75419944691881,26.75419944691881,713900
1999-01-27,26.941286087036133,28.05214640746514,26.941286087036133,27.876747409502666,1366900
1999-01-28,27.888429641723633,27.90012290362792,27.397312641743593,27.502551998882176,903600
1999-01-29,28.29770851135254,28.321095047312333,27.642885504478265,27.970297007915402,933600
1999-02-01,28.32109260559082,28.718663682630492,28.11061380009923,28.554957945025922,913000
1999-02-02,27.841663360595703,28.438019862649625,27.40901256498796,28.438019862649625,1259200
1999-02-03,28.040470123291016,28.484814520574194,27.549352631556978,27.736445009360423,1334100
1999-02-04,27.081613540649414,28.250940550176594,26.84774813874398,28.250940550176594,1945900
1999-02-05,26.42677879333496,27.10498816059754,26.00582125503405,26.941282451258296,1832400
1999-02-08,26.871124267578125,27.31546835903503,26.286460989345354,26.75419161193157,1314600
1999-02-09,25.818729400634766,26.964669383090477,25.678410219109576,26.941282852836277,2085500
1999-02-10,26.00581932067871,26.49693641216635,25.631634870021465,25.935659736180476,1401800
1999-02-11,27.104995727539062,27.151768800407982,26.216307343029584,26.473559243808644,2666700
1999-02-12,26.02921485900879,26.77758401937562,25.88889564144001,26.473559047976597,2917400
1999-02-16,25.91227912902832,26.80096740240655,25.81873299498851,26.754194335386643,1726400
1999-02-17,25.327619552612305,26.169534884001077,25.11714071976511,25.25745994166324,2783500
1999-02-18,25.46792984008789,25.74856818543321,24.953426206954802,25.67840859909688,2075600
1999-02-19,25.701797485351562,26.099368511057637,25.561478299808243,25.91227626366654,1673600
1999-02-22,26.61387825012207,26.684037858865803,25.701803336453565,25.88889562643685,2368000
1999-02-23,26.96466636657715,27.292077753508703,26.61386845200763,26.94127983893918,2065500
1999-02-24,26.216304779052734,27.268698815678405,26.216304779052738,27.22192574738393,2500500
1999-02-25,26.286460876464844,26.286460876464844,25.53809188354058,25.725184131771645,2566200
1999-02-26,25.4913272857666,26.286469604772165,25.257461897823788,26.2396965271836,2342600
1999-03-01,25.3743896484375,25.584868456581223,25.023591634864633,25.16391084029378,1092100
1999-03-02,24.69617462158203,25.818728013472125,24.69617462158203,25.58486272349502,2480200
1999-03-03,25.117141723632812,25.234074413221418,24.60263788944294,25.07036864779737,1607800
1999-03-04,25.3743896484375,25.795347264724942,24.78972629248272,25.72518766201037,3199100
1999-03-05,25.95905303955078,26.192918382249434,25.643334826907594,26.099372245169974,1876900
1999-03-08,26.70743179321289,26.754204878665103,26.21631439596467,26.567112536856257,1659400
1999-03-09,26.42677879333496,27.08160163069193,26.333232673712534,26.567097972768597,936000
1999-03-10,26.42677879333496,26.590484502674204,26.111060639609278,26.42677879333496,442000
1999-03-11,26.380002975463867,26.917893107055775,26.122751173398175,26.56709519514801,1216200
1999-03-12,26.146146774291992,26.61387748581779,25.865508347376515,26.61387748581779,836000
1999-03-15,26.567106246948242,26.56710624694824,25.923976474244828,26.33324087505609,432100
1999-03-16,27.023141860961914,27.128381271065184,26.496944810445566,26.590490952759584,758800
1999-03-17,26.847740173339844,27.034832439356148,26.61387484081946,27.01144590610411,425400
1999-03-18,27.221920013427734,27.245306542648894,26.660643312119948,26.75418942900458,321400
1999-03-19,26.567106246948242,27.5961138832737,26.56710624694824,27.45579466013841,636500
1999-03-22,26.567106246948242,26.824358156029604,26.33324087505609,26.56710624694824,773500
1999-03-23,25.79534912109375,26.38001251912398,25.608256833724077,26.38001251912398,1498600
1999-03-24,26.29815101623535,26.415083657481393,25.514702319886855,25.959046356621823,616700
1999-03-25,26.917903900146484,27.011450047497124,26.613878921256905,26.824357752795844,595100
1999-03-26,26.77758026123047,27.221924387836037,26.637261063355023,26.800966794209707,483500
1999-03-29,27.7832088470459,27.829981925912982,27.05822612460615,27.128385742906772,949700
1999-03-30,27.736431121826172,28.063842619048405,27.502565766667438,27.642884979762677,842500
1999-03-31,27.385635375976562,28.297710337260156,27.338862301038944,28.063844962572055,774700
1999-04-01,27.818286895751953,28.08723208221782,27.315476329750553,28.063845544264264,318500
1999-04-05,28.777124404907227,28.812204198980663,28.133994846894268,28.157381376276557,1003500
1999-04-06,29.022686004638672,29.279937854800657,28.67188802714505,28.952526409139946,540100
1999-04-07,28.952533721923828,29.607356778639392,28.39125681616763,29.560583703159708,931700
1999-04-08,29.233171463012695,29.326717611694338,28.34448305053711,28.952533016967774,606900
1999-04-09,29.186397552490234,29.455342722244755,28.95253218748631,29.17470428424004,278800
1999-04-12,28.742053985595703,28.89406647616232,28.017071338277994,28.157390560339486,1037500
1999-04-13,28.29770851135254,28.9993045901464,28.063843151754583,28.85898537438763,800600
1999-04-14,27.596107482910156,28.80051386881683,27.502561355849444,28.71866100763871,475700
1999-04-15,27.82997703552246,27.970296247466273,27.011448299183566,27.923523176818335,1699200
1999-04-16,27.081613540649414,27.876755907127894,26.941294299506154,27.829982826746807,272100
1999-04-19,25.771961212158203,27.3856321047525,25.538095865405406,27.36224557007722,1208300
1999-04-20,26.42677879333496,26.473551853146173,25.538090656921927,26.052594314845262,1029400
1999-04-21,27.12837791442871,27.22192404516812,26.23968967240432,26.42678193388314,507800
1999-04-22,28.379562377929688,28.426335451482107,27.829978763688775,28.297709499212957,1032300
1999-04-23,28.43802261352539,28.69527446282537,27.876745851416334,28.227543827734493,244500
1999-04-26,29.163007736206055,29.18639427007631,28.601730923319973,28.765436660411748,265100
1999-04-27,28.43802261352539,29.537189605988953,28.414636081770844,29.51380307423441,413000
1999-04-28,28.063838958740234,28.742048400243124,27.923519763946533,28.438023478190104,894300
1999-04-29,27.77151107788086,28.110615844726563,27.385633239746095,28.0638427734375,484000
1999-04-30,27.549335479736328,28.250931459695657,26.894512565107622,28.250931459695657,760000
1999-05-03,27.7832088470459,27.876755004780062,27.385637676675714,27.68966268931174,201600
1999-05-04,27.362241744995117,28.017064624362522,27.175149493747288,27.66626665327284,1434900
1999-05-05,27.92351722717285,27.92351722717285,26.75419071012206,27.502559681034565,443100
1999-05-06,27.221920013427734,28.13399465305289,27.128373896543103,27.689650597850893,343400
1999-05-07,27.689655303955078,27.829974503130526,27.151765040449195,27.642882237563263,369700
1999-05-10,27.92351722717285,28.25092865194707,27.736424984444724,27.970290287854883,243200
1999-05-11,28.344484329223633,28.625122787928817,28.08723240874388,28.08723240874388,465600
1999-05-12,28.9057559967041,29.069461734549513,28.063840773499127,28.788823326814523,294700
1999-05-13,28.823904037475586,29.3968741380177,28.78882423540158,29.09284918670964,615500
1999-05-14,28.063838958740234,28.53156960805257,27.946906296412152,28.344477348327636,407800
1999-05-17,28.461406707763672,28.578339356521944,27.771504080089862,27.90012999372396,225600
1999-05-18,28.71866226196289,28.95252758982904,28.484796934096746,28.76543532753612,410100
1999-05-19,28.812204360961914,28.88236394950322,28.402940094470978,28.85897741998945,318700
1999-05-20,28.43802261352539,28.98760610975717,28.438022613525387,28.975912843879897,276000
1999-05-21,28.11062240600586,28.473113793104936,28.04046278269636,28.250941652624856,275000
1999-05-24,27.502559661865234,28.250928632256127,27.420706805728734,28.110609450307834,704800
1999-05-25,26.929597854614258,27.876752620668864,26.882824779747367,27.689660321201288,356300
1999-05-26,27.490867614746094,27.502560880426547,26.473553500546643,27.268695566817478,676900
1999-05-27,27.29208755493164,27.537646183317914,26.964676050416607,27.490873111244337,380700
1999-05-28,27.642887115478516,27.642887115478516,27.05822368241002,27.29208905563742,132900
1999-06-01,27.023141860961914,27.677964857160042,26.98806205759416,27.677964857160042,318800
1999-06-02,27.31546974182129,27.455788935700507,26.543714175485587,26.894512160183634,323000
1999-06-03,27.12837791442871,27.54933550275605,27.09329811540143,27.292083643222675,456100
1999-06-04,27.935213088989258,28.017065952791235,27.128377717226908,27.128377717226908,250000
1999-06-07,28.43802261352539,28.62511486756174,28.14569096659359,28.14569096659359,501800
1999-06-08,27.7832088470459,28.51988483920242,27.701355959028508,28.438031951185028,254200
1999-06-09,28.20415496826172,28.274314557735007,27.853357020895277,27.970289670017426,281900
1999-06-10,27.7832088470459,28.0170742413813,27.561036722427268,27.923528083647142,251400
1999-06-11,27.409008026123047,28.052137480660917,27.31546192364481,27.876738538514225,105400
1999-06-14,27.280385971069336,27.642877169141837,27.17514659098377,27.642877169141837,170600
1999-06-15,27.525955200195312,27.759820579976072,27.221930206480327,27.221930206480327,415400
1999-06-16,28.66019058227539,28.78881648860139,28.15738022118284,28.20415327802866,359500
1999-06-17,28.975921630859375,29.069467786245525,28.367871620849414,28.39125815969595,341100
1999-06-18,29.233171463012695,29.233171463012695,28.753747451019287,28.975919554138184,204900
1999-06-21,29.969850540161133,29.993237079794504,29.326720700243513,29.361800509693566,757000
1999-06-22,29.33840560913086,30.075081397642315,29.279939276709314,29.887989133893374,526400
1999-06-23,29.560579299926758,29.572272567054892,28.905756340751164,29.186394751826416,457700
1999-06-24,28.952533721923828,29.490424089940184,28.80052122661486,29.467037552200342,266800
1999-06-25,28.98760223388672,29.44363954212455,28.858976326435023,28.99929549820051,273200
1999-06-28,29.46702766418457,29.513800723968988,29.104536450855313,29.27993542504689,218500
1999-06-29,29.841215133666992,29.887988198139826,29.467030617884333,29.467030617884333,107800
1999-06-30,30.297252655029297,30.40249205058903,29.52549708759127,29.82952200809716,315100
1999-07-01,30.63637351989746,30.776692787927526,30.00493681376217,30.425894617852364,473400
1999-07-02,31.033939361572266,31.033939361572266,30.589595090381707,30.589595090381707,222000
1999-07-06,30.858539581298828,31.525055972406836,30.729913611085003,31.19764441186255,328000
1999-07-07,31.221025466918945,31.291185074709773,30.58958899680148,30.58958899680148,555600
1999-07-08,31.64198112487793,31.793993598870323,31.010544694447994,31.05731776336873,379200
1999-07-09,31.981096267700195,31.98109626770019,31.548445239581397,31.758924118125677,123700
1999-07-12,32.027862548828125,32.20326157702543,31.712144298072975,32.08632889156056,234400
1999-07-13,31.887529373168945,31.94599569031814,31.5367314702738,31.80567652916008,200100
1999-07-14,32.28512191772461,32.29681518897333,31.735538169034623,32.13310939149121,301900
1999-07-15,32.518978118896484,32.69437713787651,32.20325988473245,32.50728485096448,386000
1999-07-16,32.811309814453125,32.92824249376336,32.4605117765224,32.74115020686698,100400
1999-07-19,32.41373825073242,32.90485549695564,32.366965179663545,32.858082425886764,222700
1999-07-20,31.069000244140625,32.27340635070686,30.870214770241343,32.261713087536315,808300
1999-07-21,31.33794593811035,31.525038152666237,30.91698845535962,31.05730761627653,397700
1999-07-22,30.36741065979004,31.33795170128506,30.22709147306787,31.33795170128506,517300
1999-07-23,30.449260711669922,30.65973947234967,30.15692909961472,30.54280682752759,401400
1999-07-26,29.759357452392578,30.262167814063652,29.724277659717853,30.028302529565476,359900
1999-07-27,30.496034622192383,30.659740329520105,30.121850148300453,30.215396266773435,416900
1999-07-28,30.776674270629883,31.010539576637708,30.355716719815796,30.636355087025187,475600
1999-07-29,30.262187957763672,30.636372662032777,29.95816288554503,30.168641781696397,466600
1999-07-30,29.946462631225586,30.64805878814614,29.93476936194358,30.542819364608057,300900
1999-08-02,29.88798713684082,30.484343687693276,29.771054479810925,29.794441011216904,319400
